T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:24.496	nS:8987	nQ:1523	nE:181	nI:120	nP:36	nR:675	nF:1	node:[655]	E -> I
T:24.497	nS:8987	nQ:1523	nE:180	nI:121	nP:36	nR:675	nF:1	node:[4180]	S -> E
T:24.502	nS:8986	nQ:1523	nE:181	nI:121	nP:36	nR:675	nF:1	node:[3411]	E -> I
T:24.503	nS:8986	nQ:1523	nE:180	nI:122	nP:36	nR:675	nF:1	node:[9818]	E -> I
T:24.512	nS:8986	nQ:1523	nE:179	nI:123	nP:36	nR:675	nF:1	node:[3017]	S -> E
T:24.524	nS:8985	nQ:1523	nE:180	nI:123	nP:36	nR:675	nF:1	node:[5085]	E -> I
T:24.532	nS:8985	nQ:1523	nE:179	nI:124	nP:36	nR:675	nF:1	node:[1219]	P -> R
T:24.535	nS:8985	nQ:1523	nE:179	nI:124	nP:35	nR:676	nF:1	node:[8068]	E -> I
T:24.544	nS:8985	nQ:1523	nE:178	nI:125	nP:35	nR:676	nF:1	node:[2053]	S -> E
T:24.576	nS:8984	nQ:1523	nE:179	nI:125	nP:35	nR:676	nF:1	node:[139]	I -> R
T:24.591	nS:8984	nQ:1523	nE:179	nI:124	nP:35	nR:677	nF:1	node:[9533]	E -> I
T:24.633	nS:8984	nQ:1523	nE:178	nI:125	nP:35	nR:677	nF:1	node:[3083]	E -> I
T:24.645	nS:8984	nQ:1523	nE:177	nI:126	nP:35	nR:677	nF:1	node:[8068]	I -> R
T:24.654	nS:8984	nQ:1523	nE:177	nI:125	nP:35	nR:678	nF:1	node:[4523]	S -> E
T:24.672	nS:8983	nQ:1523	nE:178	nI:125	nP:35	nR:678	nF:1	node:[421]	E -> I
T:24.675	nS:8983	nQ:1523	nE:177	nI:126	nP:35	nR:678	nF:1	node:[2352]	S -> E
T:24.701	nS:8982	nQ:1523	nE:178	nI:126	nP:35	nR:678	nF:1	node:[4943]	I -> R
T:24.702	nS:8982	nQ:1523	nE:178	nI:125	nP:35	nR:679	nF:1	node:[8416]	E -> I
T:24.725	nS:8982	nQ:1523	nE:177	nI:126	nP:35	nR:679	nF:1	node:[4990]	S -> E
T:24.733	nS:8981	nQ:1523	nE:178	nI:126	nP:35	nR:679	nF:1	node:[5324]	S -> E
T:24.734	nS:8980	nQ:1523	nE:179	nI:126	nP:35	nR:679	nF:1	node:[6329]	P -> R
T:24.738	nS:8980	nQ:1523	nE:179	nI:126	nP:34	nR:680	nF:1	node:[8207]	I -> R
T:24.747	nS:8980	nQ:1523	nE:179	nI:125	nP:34	nR:681	nF:1	node:[7420]	S -> E
T:24.755	nS:8979	nQ:1523	nE:180	nI:125	nP:34	nR:681	nF:1	node:[3632]	P -> R
T:24.776	nS:8979	nQ:1523	nE:180	nI:125	nP:33	nR:682	nF:1	node:[367]	I -> R
T:24.779	nS:8979	nQ:1523	nE:180	nI:124	nP:33	nR:683	nF:1	node:[8416]	I -> R
T:24.789	nS:8979	nQ:1523	nE:180	nI:123	nP:33	nR:684	nF:1	node:[5456]	E -> I
T:24.805	nS:8979	nQ:1523	nE:179	nI:124	nP:33	nR:684	nF:1	node:[8337]	I -> R
T:24.806	nS:8979	nQ:1523	nE:179	nI:123	nP:33	nR:685	nF:1	node:[9775]	S -> E
T:24.807	nS:8978	nQ:1523	nE:180	nI:123	nP:33	nR:685	nF:1	node:[4476]	S -> E
T:24.817	nS:8977	nQ:1523	nE:181	nI:123	nP:33	nR:685	nF:1	node:[2458]	S -> E
T:24.821	nS:8976	nQ:1523	nE:182	nI:123	nP:33	nR:685	nF:1	node:[7683]	S -> E
T:24.835	nS:8975	nQ:1523	nE:183	nI:123	nP:33	nR:685	nF:1	node:[8693]	P -> R
T:24.841	nS:8975	nQ:1523	nE:183	nI:123	nP:32	nR:686	nF:1	node:[8500]	E -> I
T:24.842	nS:8975	nQ:1523	nE:182	nI:124	nP:32	nR:686	nF:1	node:[184]	P -> R
T:24.862	nS:8975	nQ:1523	nE:182	nI:124	nP:31	nR:687	nF:1	node:[5810]	S -> E
T:24.906	nS:8974	nQ:1523	nE:183	nI:124	nP:31	nR:687	nF:1	node:[10]	S -> E
T:24.908	nS:8973	nQ:1523	nE:184	nI:124	nP:31	nR:687	nF:1	node:[1223]	E -> I
T:24.912	nS:8973	nQ:1523	nE:183	nI:125	nP:31	nR:687	nF:1	node:[6878]	E -> I
T:24.913	nS:8973	nQ:1523	nE:182	nI:126	nP:31	nR:687	nF:1	node:[7420]	E -> I
T:24.934	nS:8973	nQ:1523	nE:181	nI:127	nP:31	nR:687	nF:1	node:[7879]	I -> R
T:24.945	nS:8973	nQ:1523	nE:181	nI:126	nP:31	nR:688	nF:1	node:[2740]	I -> R
T:24.946	nS:8973	nQ:1523	nE:181	nI:125	nP:31	nR:689	nF:1	node:[4600]	E -> I
T:24.951	nS:8973	nQ:1523	nE:180	nI:126	nP:31	nR:689	nF:1	node:[2506]	S -> E
T:24.953	nS:8972	nQ:1523	nE:181	nI:126	nP:31	nR:689	nF:1	node:[4556]	E -> I
T:24.971	nS:8972	nQ:1523	nE:180	nI:127	nP:31	nR:689	nF:1	node:[1682]	S -> E
T:24.981	nS:8971	nQ:1523	nE:181	nI:127	nP:31	nR:689	nF:1	node:[3109]	P -> R
T:24.985	nS:8971	nQ:1523	nE:181	nI:127	nP:30	nR:690	nF:1	node:[4252]	E -> I
T:24.986	nS:8971	nQ:1523	nE:180	nI:128	nP:30	nR:690	nF:1	node:[1105]	P -> R
T:25.003	nS:8971	nQ:1523	nE:180	nI:128	nP:29	nR:691	nF:1	node:[5810]	E -> I
T:25.012	nS:8971	nQ:1523	nE:179	nI:129	nP:29	nR:691	nF:1	node:[2059]	I -> R
T:25.047	nS:8971	nQ:1472	nE:179	nI:128	nP:29	nR:692	nF:1	node:[4556]	I -> R
T:25.051	nS:8971	nQ:1472	nE:179	nI:127	nP:29	nR:693	nF:1	node:[4826]	I -> P
T:25.053	nS:8971	nQ:1481	nE:179	nI:126	nP:30	nR:693	nF:1	node:[2638]	E -> I
T:25.071	nS:8971	nQ:1481	nE:178	nI:127	nP:30	nR:693	nF:1	node:[2867]	S -> E
T:25.074	nS:8970	nQ:1481	nE:179	nI:127	nP:30	nR:693	nF:1	node:[9610]	E -> I
T:25.095	nS:8970	nQ:1481	nE:178	nI:128	nP:30	nR:693	nF:1	node:[5527]	E -> I
T:25.096	nS:8970	nQ:1481	nE:177	nI:129	nP:30	nR:693	nF:1	node:[3930]	I -> R
T:25.098	nS:8970	nQ:1481	nE:177	nI:128	nP:30	nR:694	nF:1	node:[34]	I -> R
T:25.101	nS:8970	nQ:1481	nE:177	nI:127	nP:30	nR:695	nF:1	node:[3814]	E -> I
T:25.123	nS:8970	nQ:1481	nE:176	nI:128	nP:30	nR:695	nF:1	node:[1592]	E -> I
T:25.137	nS:8970	nQ:1481	nE:175	nI:129	nP:30	nR:695	nF:1	node:[7398]	I -> R
T:25.144	nS:8970	nQ:1481	nE:175	nI:128	nP:30	nR:696	nF:1	node:[2638]	I -> R
T:25.152	nS:8970	nQ:1481	nE:175	nI:127	nP:30	nR:697	nF:1	node:[849]	E -> I
T:25.169	nS:8970	nQ:1481	nE:174	nI:128	nP:30	nR:697	nF:1	node:[2340]	E -> I
T:25.181	nS:8970	nQ:1481	nE:173	nI:129	nP:30	nR:697	nF:1	node:[4360]	S -> E
T:25.187	nS:8969	nQ:1481	nE:174	nI:129	nP:30	nR:697	nF:1	node:[668]	E -> I
T:25.190	nS:8969	nQ:1481	nE:173	nI:130	nP:30	nR:697	nF:1	node:[8203]	E -> I
T:25.200	nS:8969	nQ:1481	nE:172	nI:131	nP:30	nR:697	nF:1	node:[7861]	I -> R
T:25.211	nS:8969	nQ:1481	nE:172	nI:130	nP:30	nR:698	nF:1	node:[2843]	S -> E
T:25.213	nS:8968	nQ:1481	nE:173	nI:130	nP:30	nR:698	nF:1	node:[2014]	E -> I
T:25.214	nS:8968	nQ:1481	nE:172	nI:131	nP:30	nR:698	nF:1	node:[7095]	P -> R
T:25.244	nS:8968	nQ:1481	nE:172	nI:131	nP:29	nR:699	nF:1	node:[1780]	I -> R
T:25.250	nS:8968	nQ:1481	nE:172	nI:130	nP:29	nR:700	nF:1	node:[5168]	E -> I
T:25.253	nS:8968	nQ:1481	nE:171	nI:131	nP:29	nR:700	nF:1	node:[7272]	S -> E
T:25.261	nS:8967	nQ:1481	nE:172	nI:131	nP:29	nR:700	nF:1	node:[2587]	P -> R
T:25.266	nS:8967	nQ:1481	nE:172	nI:131	nP:28	nR:701	nF:1	node:[4180]	E -> I
T:25.266	nS:8967	nQ:1481	nE:171	nI:132	nP:28	nR:701	nF:1	node:[4252]	I -> R
T:25.272	nS:8967	nQ:1481	nE:171	nI:131	nP:28	nR:702	nF:1	node:[5636]	I -> R
T:25.275	nS:8967	nQ:1481	nE:171	nI:130	nP:28	nR:703	nF:1	node:[3758]	S -> E
T:25.276	nS:8966	nQ:1481	nE:172	nI:130	nP:28	nR:703	nF:1	node:[7683]	E -> I
T:25.290	nS:8966	nQ:1481	nE:171	nI:131	nP:28	nR:703	nF:1	node:[8879]	E -> I
T:25.293	nS:8966	nQ:1481	nE:170	nI:132	nP:28	nR:703	nF:1	node:[2867]	E -> I
T:25.301	nS:8966	nQ:1481	nE:169	nI:133	nP:28	nR:703	nF:1	node:[849]	I -> P
T:25.310	nS:8966	nQ:1508	nE:169	nI:132	nP:29	nR:703	nF:1	node:[7463]	S -> E
T:25.327	nS:8965	nQ:1508	nE:170	nI:132	nP:29	nR:703	nF:1	node:[84]	I -> R
T:25.328	nS:8965	nQ:1508	nE:170	nI:131	nP:29	nR:704	nF:1	node:[405]	E -> I
T:25.349	nS:8965	nQ:1508	nE:169	nI:132	nP:29	nR:704	nF:1	node:[461]	E -> I
T:25.356	nS:8965	nQ:1508	nE:168	nI:133	nP:29	nR:704	nF:1	node:[3666]	S -> E
T:25.356	nS:8964	nQ:1508	nE:169	nI:133	nP:29	nR:704	nF:1	node:[459]	S -> E
T:25.365	nS:8963	nQ:1508	nE:170	nI:133	nP:29	nR:704	nF:1	node:[9400]	S -> E
T:25.365	nS:8962	nQ:1508	nE:171	nI:133	nP:29	nR:704	nF:1	node:[6052]	S -> E
T:25.370	nS:8961	nQ:1508	nE:172	nI:133	nP:29	nR:704	nF:1	node:[8815]	I -> R
T:25.375	nS:8961	nQ:1508	nE:172	nI:132	nP:29	nR:705	nF:1	node:[2607]	I -> P
T:25.376	nS:8961	nQ:1517	nE:172	nI:131	nP:30	nR:705	nF:1	node:[1984]	S -> E
T:25.382	nS:8960	nQ:1517	nE:173	nI:131	nP:30	nR:705	nF:1	node:[7495]	E -> I
T:25.395	nS:8960	nQ:1517	nE:172	nI:132	nP:30	nR:705	nF:1	node:[9051]	E -> I
T:25.408	nS:8960	nQ:1517	nE:171	nI:133	nP:30	nR:705	nF:1	node:[5131]	S -> E
T:25.415	nS:8959	nQ:1517	nE:172	nI:133	nP:30	nR:705	nF:1	node:[8208]	I -> R
T:25.421	nS:8959	nQ:1517	nE:172	nI:132	nP:30	nR:706	nF:1	node:[9173]	I -> R
T:25.424	nS:8959	nQ:1517	nE:172	nI:131	nP:30	nR:707	nF:1	node:[3017]	E -> I
T:25.429	nS:8959	nQ:1517	nE:171	nI:132	nP:30	nR:707	nF:1	node:[4600]	I -> R
T:25.436	nS:8959	nQ:1517	nE:171	nI:131	nP:30	nR:708	nF:1	node:[4309]	I -> R
T:25.438	nS:8959	nQ:1517	nE:171	nI:130	nP:30	nR:709	nF:1	node:[7629]	S -> E
T:25.440	nS:8958	nQ:1517	nE:172	nI:130	nP:30	nR:709	nF:1	node:[1273]	E -> I
T:25.446	nS:8958	nQ:1517	nE:171	nI:131	nP:30	nR:709	nF:1	node:[7853]	S -> E
T:25.458	nS:8957	nQ:1517	nE:172	nI:131	nP:30	nR:709	nF:1	node:[1334]	S -> E
T:25.465	nS:8956	nQ:1517	nE:173	nI:131	nP:30	nR:709	nF:1	node:[1659]	S -> E
T:25.467	nS:8955	nQ:1517	nE:174	nI:131	nP:30	nR:709	nF:1	node:[8585]	E -> I
T:25.478	nS:8955	nQ:1517	nE:173	nI:132	nP:30	nR:709	nF:1	node:[2112]	S -> E
T:25.491	nS:8954	nQ:1517	nE:174	nI:132	nP:30	nR:709	nF:1	node:[1354]	S -> E
T:25.491	nS:8953	nQ:1517	nE:175	nI:132	nP:30	nR:709	nF:1	node:[1334]	E -> I
T:25.496	nS:8953	nQ:1517	nE:174	nI:133	nP:30	nR:709	nF:1	node:[8988]	S -> E
T:25.501	nS:8952	nQ:1517	nE:175	nI:133	nP:30	nR:709	nF:1	node:[5318]	E -> I
T:25.504	nS:8952	nQ:1517	nE:174	nI:134	nP:30	nR:709	nF:1	node:[3137]	E -> I
T:25.514	nS:8952	nQ:1517	nE:173	nI:135	nP:30	nR:709	nF:1	node:[8819]	S -> E
T:25.515	nS:8951	nQ:1517	nE:174	nI:135	nP:30	nR:709	nF:1	node:[3020]	I -> R
T:25.518	nS:8951	nQ:1517	nE:174	nI:134	nP:30	nR:710	nF:1	node:[2777]	I -> P
T:25.522	nS:8951	nQ:1521	nE:174	nI:133	nP:31	nR:710	nF:1	node:[6800]	E -> I
T:25.527	nS:8951	nQ:1521	nE:173	nI:134	nP:31	nR:710	nF:1	node:[1359]	E -> I
T:25.527	nS:8951	nQ:1521	nE:172	nI:135	nP:31	nR:710	nF:1	node:[4148]	I -> P
T:25.537	nS:8951	nQ:1535	nE:172	nI:134	nP:32	nR:710	nF:1	node:[4990]	E -> I
T:25.539	nS:8951	nQ:1535	nE:171	nI:135	nP:32	nR:710	nF:1	node:[1124]	I -> R
T:25.540	nS:8951	nQ:1535	nE:171	nI:134	nP:32	nR:711	nF:1	node:[5324]	E -> I
T:25.541	nS:8951	nQ:1535	nE:170	nI:135	nP:32	nR:711	nF:1	node:[7906]	I -> R
T:25.557	nS:8951	nQ:1535	nE:170	nI:134	nP:32	nR:712	nF:1	node:[7853]	E -> I
T:25.592	nS:8951	nQ:1535	nE:169	nI:135	nP:32	nR:712	nF:1	node:[9046]	E -> I
T:25.606	nS:8951	nQ:1535	nE:168	nI:136	nP:32	nR:712	nF:1	node:[6878]	I -> P
T:25.616	nS:8951	nQ:1538	nE:168	nI:135	nP:33	nR:712	nF:1	node:[46]	S -> E
T:25.617	nS:8950	nQ:1538	nE:169	nI:135	nP:33	nR:712	nF:1	node:[7536]	I -> R
T:25.635	nS:8950	nQ:1538	nE:169	nI:134	nP:33	nR:713	nF:1	node:[5038]	E -> I
T:25.641	nS:8950	nQ:1538	nE:168	nI:135	nP:33	nR:713	nF:1	node:[2579]	E -> I
T:25.647	nS:8950	nQ:1538	nE:167	nI:136	nP:33	nR:713	nF:1	node:[7579]	E -> I
T:25.647	nS:8950	nQ:1538	nE:166	nI:137	nP:33	nR:713	nF:1	node:[8561]	I -> R
T:25.648	nS:8950	nQ:1538	nE:166	nI:136	nP:33	nR:714	nF:1	node:[123]	I -> R
T:25.652	nS:8950	nQ:1538	nE:166	nI:135	nP:33	nR:715	nF:1	node:[16]	E -> I
T:25.659	nS:8950	nQ:1538	nE:165	nI:136	nP:33	nR:715	nF:1	node:[6478]	E -> I
T:25.671	nS:8950	nQ:1538	nE:164	nI:137	nP:33	nR:715	nF:1	node:[2194]	S -> E
T:25.674	nS:8949	nQ:1538	nE:165	nI:137	nP:33	nR:715	nF:1	node:[3260]	E -> I
T:25.687	nS:8949	nQ:1538	nE:164	nI:138	nP:33	nR:715	nF:1	node:[2083]	E -> I
T:25.716	nS:8949	nQ:1538	nE:163	nI:139	nP:33	nR:715	nF:1	node:[2815]	E -> I
T:25.720	nS:8949	nQ:1538	nE:162	nI:140	nP:33	nR:715	nF:1	node:[137]	I -> P
T:25.728	nS:8949	nQ:1623	nE:162	nI:139	nP:34	nR:715	nF:1	node:[3249]	E -> I
T:25.728	nS:8949	nQ:1623	nE:161	nI:140	nP:34	nR:715	nF:1	node:[9824]	S -> E
T:25.735	nS:8948	nQ:1623	nE:162	nI:140	nP:34	nR:715	nF:1	node:[8778]	P -> R
T:25.783	nS:8948	nQ:1623	nE:162	nI:140	nP:33	nR:716	nF:1	node:[5006]	S -> E
T:25.804	nS:8947	nQ:1623	nE:163	nI:140	nP:33	nR:716	nF:1	node:[8055]	I -> R
T:25.806	nS:8947	nQ:1623	nE:163	nI:139	nP:33	nR:717	nF:1	node:[8879]	I -> R
T:25.816	nS:8947	nQ:1623	nE:163	nI:138	nP:33	nR:718	nF:1	node:[6002]	S -> E
T:25.820	nS:8946	nQ:1623	nE:164	nI:138	nP:33	nR:718	nF:1	node:[6136]	E -> I
T:25.821	nS:8946	nQ:1623	nE:163	nI:139	nP:33	nR:718	nF:1	node:[2121]	E -> I
T:25.821	nS:8946	nQ:1623	nE:162	nI:140	nP:33	nR:718	nF:1	node:[2471]	I -> R
T:25.826	nS:8946	nQ:1623	nE:162	nI:139	nP:33	nR:719	nF:1	node:[2121]	I -> R
T:25.828	nS:8946	nQ:1623	nE:162	nI:138	nP:33	nR:720	nF:1	node:[5740]	E -> I
T:25.829	nS:8946	nQ:1623	nE:161	nI:139	nP:33	nR:720	nF:1	node:[4830]	S -> E
T:25.841	nS:8945	nQ:1623	nE:162	nI:139	nP:33	nR:720	nF:1	node:[45]	I -> R
T:25.858	nS:8945	nQ:1623	nE:162	nI:138	nP:33	nR:721	nF:1	node:[7218]	E -> I
T:25.859	nS:8945	nQ:1623	nE:161	nI:139	nP:33	nR:721	nF:1	node:[2214]	E -> I
T:25.868	nS:8945	nQ:1623	nE:160	nI:140	nP:33	nR:721	nF:1	node:[7579]	I -> R
T:25.872	nS:8945	nQ:1623	nE:160	nI:139	nP:33	nR:722	nF:1	node:[7649]	I -> R
T:25.877	nS:8945	nQ:1623	nE:160	nI:138	nP:33	nR:723	nF:1	node:[2132]	I -> R
T:25.882	nS:8945	nQ:1623	nE:160	nI:137	nP:33	nR:724	nF:1	node:[9536]	P -> R
T:25.896	nS:8945	nQ:1623	nE:160	nI:137	nP:32	nR:725	nF:1	node:[4275]	S -> E
T:25.909	nS:8944	nQ:1623	nE:161	nI:137	nP:32	nR:725	nF:1	node:[6760]	S -> E
T:25.916	nS:8943	nQ:1623	nE:162	nI:137	nP:32	nR:725	nF:1	node:[3017]	I -> R
T:25.917	nS:8943	nQ:1623	nE:162	nI:136	nP:32	nR:726	nF:1	node:[63]	S -> E
T:25.918	nS:8942	nQ:1623	nE:163	nI:136	nP:32	nR:726	nF:1	node:[4153]	S -> E
T:25.926	nS:8941	nQ:1623	nE:164	nI:136	nP:32	nR:726	nF:1	node:[5740]	I -> R
T:25.945	nS:8941	nQ:1623	nE:164	nI:135	nP:32	nR:727	nF:1	node:[8757]	I -> R
T:25.953	nS:8941	nQ:1623	nE:164	nI:134	nP:32	nR:728	nF:1	node:[24]	E -> I
T:25.955	nS:8941	nQ:1623	nE:163	nI:135	nP:32	nR:728	nF:1	node:[6510]	E -> I
T:25.991	nS:8941	nQ:1623	nE:162	nI:136	nP:32	nR:728	nF:1	node:[1050]	S -> E
T:25.993	nS:8940	nQ:1623	nE:163	nI:136	nP:32	nR:728	nF:1	node:[1213]	E -> I
T:26.010	nS:8940	nQ:1623	nE:162	nI:137	nP:32	nR:728	nF:1	node:[7892]	I -> R
T:26.019	nS:8940	nQ:1623	nE:162	nI:136	nP:32	nR:729	nF:1	node:[3314]	S -> E
T:26.045	nS:8939	nQ:1594	nE:163	nI:136	nP:32	nR:729	nF:1	node:[9775]	E -> I
T:26.049	nS:8939	nQ:1594	nE:162	nI:137	nP:32	nR:729	nF:1	node:[2186]	I -> R
T:26.056	nS:8939	nQ:1594	nE:162	nI:136	nP:32	nR:730	nF:1	node:[2807]	S -> E
T:26.065	nS:8938	nQ:1594	nE:163	nI:136	nP:32	nR:730	nF:1	node:[8098]	E -> I
T:26.070	nS:8938	nQ:1594	nE:162	nI:137	nP:32	nR:730	nF:1	node:[7812]	S -> E
T:26.083	nS:8937	nQ:1594	nE:163	nI:137	nP:32	nR:730	nF:1	node:[8295]	S -> E
T:26.106	nS:8936	nQ:1594	nE:164	nI:137	nP:32	nR:730	nF:1	node:[861]	I -> R
T:26.117	nS:8936	nQ:1594	nE:164	nI:136	nP:32	nR:731	nF:1	node:[5405]	E -> I
T:26.121	nS:8936	nQ:1594	nE:163	nI:137	nP:32	nR:731	nF:1	node:[185]	S -> E
T:26.124	nS:8935	nQ:1594	nE:164	nI:137	nP:32	nR:731	nF:1	node:[1223]	I -> R
T:26.129	nS:8935	nQ:1594	nE:164	nI:136	nP:32	nR:732	nF:1	node:[4081]	E -> I
T:26.166	nS:8935	nQ:1594	nE:163	nI:137	nP:32	nR:732	nF:1	node:[2858]	S -> E
T:26.170	nS:8934	nQ:1594	nE:164	nI:137	nP:32	nR:732	nF:1	node:[7346]	S -> E
T:26.203	nS:8933	nQ:1594	nE:165	nI:137	nP:32	nR:732	nF:1	node:[7853]	I -> R
T:26.208	nS:8933	nQ:1594	nE:165	nI:136	nP:32	nR:733	nF:1	node:[2656]	E -> I
T:26.225	nS:8933	nQ:1594	nE:164	nI:137	nP:32	nR:733	nF:1	node:[9533]	I -> R
T:26.233	nS:8933	nQ:1594	nE:164	nI:136	nP:32	nR:734	nF:1	node:[6569]	S -> E
T:26.242	nS:8932	nQ:1594	nE:165	nI:136	nP:32	nR:734	nF:1	node:[9270]	I -> R
T:26.255	nS:8932	nQ:1594	nE:165	nI:135	nP:32	nR:735	nF:1	node:[1502]	E -> I
T:26.263	nS:8932	nQ:1594	nE:164	nI:136	nP:32	nR:735	nF:1	node:[2194]	E -> I
T:26.268	nS:8932	nQ:1594	nE:163	nI:137	nP:32	nR:735	nF:1	node:[7834]	I -> R
T:26.268	nS:8932	nQ:1594	nE:163	nI:136	nP:32	nR:736	nF:1	node:[75]	S -> E
T:26.270	nS:8931	nQ:1594	nE:164	nI:136	nP:32	nR:736	nF:1	node:[6837]	E -> I
T:26.278	nS:8931	nQ:1594	nE:163	nI:137	nP:32	nR:736	nF:1	node:[9751]	E -> I
T:26.282	nS:8931	nQ:1594	nE:162	nI:138	nP:32	nR:736	nF:1	node:[5061]	S -> E
T:26.304	nS:8930	nQ:1594	nE:163	nI:138	nP:32	nR:736	nF:1	node:[4631]	S -> E
T:26.316	nS:8929	nQ:1594	nE:164	nI:138	nP:32	nR:736	nF:1	node:[7247]	E -> I
T:26.327	nS:8929	nQ:1594	nE:163	nI:139	nP:32	nR:736	nF:1	node:[4582]	E -> I
T:26.334	nS:8929	nQ:1594	nE:162	nI:140	nP:32	nR:736	nF:1	node:[5070]	E -> I
T:26.348	nS:8929	nQ:1594	nE:161	nI:141	nP:32	nR:736	nF:1	node:[6274]	I -> R
T:26.370	nS:8929	nQ:1594	nE:161	nI:140	nP:32	nR:737	nF:1	node:[7558]	I -> R
T:26.370	nS:8929	nQ:1594	nE:161	nI:139	nP:32	nR:738	nF:1	node:[3083]	I -> R
T:26.372	nS:8929	nQ:1594	nE:161	nI:138	nP:32	nR:739	nF:1	node:[8192]	I -> R
T:26.378	nS:8929	nQ:1594	nE:161	nI:137	nP:32	nR:740	nF:1	node:[3541]	E -> I
T:26.380	nS:8929	nQ:1594	nE:160	nI:138	nP:32	nR:740	nF:1	node:[953]	P -> R
T:26.385	nS:8929	nQ:1594	nE:160	nI:138	nP:31	nR:741	nF:1	node:[1428]	E -> I
T:26.391	nS:8929	nQ:1594	nE:159	nI:139	nP:31	nR:741	nF:1	node:[5006]	E -> I
T:26.393	nS:8929	nQ:1594	nE:158	nI:140	nP:31	nR:741	nF:1	node:[5404]	P -> R
T:26.393	nS:8929	nQ:1594	nE:158	nI:140	nP:30	nR:742	nF:1	node:[3496]	S -> E
T:26.409	nS:8928	nQ:1594	nE:159	nI:140	nP:30	nR:742	nF:1	node:[479]	E -> I
T:26.416	nS:8928	nQ:1594	nE:158	nI:141	nP:30	nR:742	nF:1	node:[849]	P -> R
T:26.417	nS:8928	nQ:1594	nE:158	nI:141	nP:29	nR:743	nF:1	node:[9266]	S -> E
T:26.421	nS:8927	nQ:1594	nE:159	nI:141	nP:29	nR:743	nF:1	node:[6978]	I -> R
T:26.437	nS:8927	nQ:1594	nE:159	nI:140	nP:29	nR:744	nF:1	node:[6651]	S -> E
T:26.448	nS:8926	nQ:1594	nE:160	nI:140	nP:29	nR:744	nF:1	node:[7986]	I -> R
T:26.454	nS:8926	nQ:1594	nE:160	nI:139	nP:29	nR:745	nF:1	node:[6009]	E -> I
T:26.470	nS:8926	nQ:1594	nE:159	nI:140	nP:29	nR:745	nF:1	node:[9075]	S -> E
T:26.483	nS:8925	nQ:1594	nE:160	nI:140	nP:29	nR:745	nF:1	node:[1704]	E -> I
T:26.488	nS:8925	nQ:1594	nE:159	nI:141	nP:29	nR:745	nF:1	node:[4078]	S -> E
T:26.490	nS:8924	nQ:1594	nE:160	nI:141	nP:29	nR:745	nF:1	node:[3437]	E -> I
T:26.504	nS:8924	nQ:1594	nE:159	nI:142	nP:29	nR:745	nF:1	node:[9266]	E -> I
T:26.533	nS:8924	nQ:1594	nE:158	nI:143	nP:29	nR:745	nF:1	node:[2663]	E -> I
T:26.557	nS:8924	nQ:1594	nE:157	nI:144	nP:29	nR:745	nF:1	node:[1359]	I -> R
T:26.561	nS:8924	nQ:1594	nE:157	nI:143	nP:29	nR:746	nF:1	node:[2196]	S -> E
T:26.574	nS:8923	nQ:1594	nE:158	nI:143	nP:29	nR:746	nF:1	node:[1382]	E -> I
T:26.576	nS:8923	nQ:1594	nE:157	nI:144	nP:29	nR:746	nF:1	node:[4830]	E -> I
T:26.583	nS:8923	nQ:1594	nE:156	nI:145	nP:29	nR:746	nF:1	node:[9055]	S -> E
T:26.595	nS:8922	nQ:1594	nE:157	nI:145	nP:29	nR:746	nF:1	node:[1363]	S -> E
T:26.608	nS:8921	nQ:1594	nE:158	nI:145	nP:29	nR:746	nF:1	node:[7448]	S -> E
T:26.610	nS:8920	nQ:1594	nE:159	nI:145	nP:29	nR:746	nF:1	node:[4130]	I -> R
T:26.642	nS:8920	nQ:1594	nE:159	nI:144	nP:29	nR:747	nF:1	node:[3314]	E -> I
T:26.643	nS:8920	nQ:1594	nE:158	nI:145	nP:29	nR:747	nF:1	node:[2083]	I -> P
T:26.646	nS:8920	nQ:1605	nE:158	nI:144	nP:30	nR:747	nF:1	node:[7978]	E -> I
T:26.647	nS:8920	nQ:1605	nE:157	nI:145	nP:30	nR:747	nF:1	node:[3462]	E -> I
T:26.659	nS:8920	nQ:1605	nE:156	nI:146	nP:30	nR:747	nF:1	node:[6009]	I -> R
T:26.663	nS:8920	nQ:1605	nE:156	nI:145	nP:30	nR:748	nF:1	node:[669]	S -> E
T:26.671	nS:8919	nQ:1605	nE:157	nI:145	nP:30	nR:748	nF:1	node:[3407]	S -> E
T:26.677	nS:8918	nQ:1605	nE:158	nI:145	nP:30	nR:748	nF:1	node:[8118]	I -> P
T:26.685	nS:8918	nQ:1608	nE:158	nI:144	nP:31	nR:748	nF:1	node:[8861]	S -> E
T:26.715	nS:8917	nQ:1608	nE:159	nI:144	nP:31	nR:748	nF:1	node:[4023]	S -> E
T:26.722	nS:8916	nQ:1608	nE:160	nI:144	nP:31	nR:748	nF:1	node:[3814]	I -> R
T:26.726	nS:8916	nQ:1608	nE:160	nI:143	nP:31	nR:749	nF:1	node:[669]	E -> I
T:26.731	nS:8916	nQ:1608	nE:159	nI:144	nP:31	nR:749	nF:1	node:[2231]	E -> I
T:26.733	nS:8916	nQ:1608	nE:158	nI:145	nP:31	nR:749	nF:1	node:[9413]	S -> E
