T:0.007	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2418]	I -> R
T:29.926	nS:7057	nQ:582	nE:719	nI:445	nP:109	nR:1667	nF:3	node:[3882]	S -> E
T:29.927	nS:7056	nQ:582	nE:720	nI:445	nP:109	nR:1667	nF:3	node:[4448]	I -> R
T:29.930	nS:7056	nQ:582	nE:720	nI:444	nP:109	nR:1668	nF:3	node:[1361]	E -> I
T:29.930	nS:7056	nQ:582	nE:719	nI:445	nP:109	nR:1668	nF:3	node:[7697]	S -> E
T:29.931	nS:7055	nQ:582	nE:720	nI:445	nP:109	nR:1668	nF:3	node:[6132]	E -> I
T:29.936	nS:7055	nQ:582	nE:719	nI:446	nP:109	nR:1668	nF:3	node:[8967]	I -> R
T:29.937	nS:7055	nQ:582	nE:719	nI:445	nP:109	nR:1669	nF:3	node:[4383]	I -> R
T:29.939	nS:7055	nQ:582	nE:719	nI:444	nP:109	nR:1670	nF:3	node:[2469]	S -> E
T:29.942	nS:7054	nQ:582	nE:720	nI:444	nP:109	nR:1670	nF:3	node:[8819]	S -> E
T:29.946	nS:7053	nQ:582	nE:721	nI:444	nP:109	nR:1670	nF:3	node:[5618]	S -> E
T:29.946	nS:7052	nQ:582	nE:722	nI:444	nP:109	nR:1670	nF:3	node:[8495]	I -> R
T:29.947	nS:7052	nQ:582	nE:722	nI:443	nP:109	nR:1671	nF:3	node:[4922]	S -> E
T:29.949	nS:7051	nQ:582	nE:723	nI:443	nP:109	nR:1671	nF:3	node:[6656]	E -> I
T:29.949	nS:7051	nQ:582	nE:722	nI:444	nP:109	nR:1671	nF:3	node:[5754]	I -> P
T:29.950	nS:7051	nQ:593	nE:722	nI:443	nP:110	nR:1671	nF:3	node:[7477]	E -> I
T:29.957	nS:7051	nQ:593	nE:721	nI:444	nP:110	nR:1671	nF:3	node:[1829]	S -> E
T:29.965	nS:7050	nQ:593	nE:722	nI:444	nP:110	nR:1671	nF:3	node:[6975]	E -> I
T:29.967	nS:7050	nQ:593	nE:721	nI:445	nP:110	nR:1671	nF:3	node:[8659]	I -> R
T:29.967	nS:7050	nQ:593	nE:721	nI:444	nP:110	nR:1672	nF:3	node:[356]	S -> E
T:29.972	nS:7049	nQ:593	nE:722	nI:444	nP:110	nR:1672	nF:3	node:[8540]	I -> R
T:29.974	nS:7049	nQ:593	nE:722	nI:443	nP:110	nR:1673	nF:3	node:[5907]	S -> E
T:29.976	nS:7048	nQ:593	nE:723	nI:443	nP:110	nR:1673	nF:3	node:[5510]	I -> R
T:29.981	nS:7048	nQ:593	nE:723	nI:442	nP:110	nR:1674	nF:3	node:[5748]	S -> E
T:29.983	nS:7047	nQ:593	nE:724	nI:442	nP:110	nR:1674	nF:3	node:[8692]	S -> E
T:29.987	nS:7046	nQ:593	nE:725	nI:442	nP:110	nR:1674	nF:3	node:[4546]	S -> E
T:29.991	nS:7045	nQ:593	nE:726	nI:442	nP:110	nR:1674	nF:3	node:[7887]	S -> E
T:29.999	nS:7044	nQ:593	nE:727	nI:442	nP:110	nR:1674	nF:3	node:[7241]	I -> R
T:29.999	nS:7044	nQ:593	nE:727	nI:441	nP:110	nR:1675	nF:3	node:[3310]	S -> E
T:30.004	nS:7043	nQ:593	nE:728	nI:441	nP:110	nR:1675	nF:3	node:[9656]	E -> I
T:30.007	nS:7043	nQ:593	nE:727	nI:442	nP:110	nR:1675	nF:3	node:[3905]	E -> I
T:30.007	nS:7043	nQ:364	nE:726	nI:443	nP:110	nR:1675	nF:3	node:[1017]	S -> E
T:30.008	nS:7042	nQ:364	nE:727	nI:443	nP:110	nR:1675	nF:3	node:[1313]	I -> R
T:30.008	nS:7042	nQ:364	nE:727	nI:442	nP:110	nR:1676	nF:3	node:[4858]	P -> R
T:30.008	nS:7042	nQ:364	nE:727	nI:442	nP:109	nR:1677	nF:3	node:[3015]	S -> E
T:30.009	nS:7041	nQ:364	nE:728	nI:442	nP:109	nR:1677	nF:3	node:[8663]	E -> I
T:30.009	nS:7041	nQ:364	nE:727	nI:443	nP:109	nR:1677	nF:3	node:[8864]	S -> E
T:30.015	nS:7040	nQ:364	nE:728	nI:443	nP:109	nR:1677	nF:3	node:[7310]	S -> E
T:30.015	nS:7039	nQ:364	nE:729	nI:443	nP:109	nR:1677	nF:3	node:[3519]	S -> E
T:30.016	nS:7038	nQ:364	nE:730	nI:443	nP:109	nR:1677	nF:3	node:[9654]	S -> E
T:30.020	nS:7037	nQ:364	nE:731	nI:443	nP:109	nR:1677	nF:3	node:[9538]	E -> I
T:30.022	nS:7037	nQ:364	nE:730	nI:444	nP:109	nR:1677	nF:3	node:[4040]	I -> R
T:30.023	nS:7037	nQ:364	nE:730	nI:443	nP:109	nR:1678	nF:3	node:[8579]	S -> E
T:30.023	nS:7036	nQ:364	nE:731	nI:443	nP:109	nR:1678	nF:3	node:[2016]	I -> R
T:30.023	nS:7036	nQ:364	nE:731	nI:442	nP:109	nR:1679	nF:3	node:[911]	I -> P
T:30.025	nS:7036	nQ:390	nE:731	nI:441	nP:110	nR:1679	nF:3	node:[4642]	E -> I
T:30.031	nS:7036	nQ:390	nE:730	nI:442	nP:110	nR:1679	nF:3	node:[7868]	E -> I
T:30.032	nS:7036	nQ:390	nE:729	nI:443	nP:110	nR:1679	nF:3	node:[2203]	E -> I
T:30.034	nS:7036	nQ:390	nE:728	nI:444	nP:110	nR:1679	nF:3	node:[9554]	S -> E
T:30.037	nS:7035	nQ:390	nE:729	nI:444	nP:110	nR:1679	nF:3	node:[3486]	S -> E
T:30.037	nS:7034	nQ:390	nE:730	nI:444	nP:110	nR:1679	nF:3	node:[1163]	E -> I
T:30.046	nS:7034	nQ:390	nE:729	nI:445	nP:110	nR:1679	nF:3	node:[4830]	E -> I
T:30.049	nS:7034	nQ:390	nE:728	nI:446	nP:110	nR:1679	nF:3	node:[2116]	S -> E
T:30.050	nS:7033	nQ:390	nE:729	nI:446	nP:110	nR:1679	nF:3	node:[9876]	E -> I
T:30.050	nS:7033	nQ:390	nE:728	nI:447	nP:110	nR:1679	nF:3	node:[1810]	S -> E
T:30.053	nS:7032	nQ:390	nE:729	nI:447	nP:110	nR:1679	nF:3	node:[5481]	I -> R
T:30.053	nS:7032	nQ:390	nE:729	nI:446	nP:110	nR:1680	nF:3	node:[3523]	S -> E
T:30.054	nS:7031	nQ:390	nE:730	nI:446	nP:110	nR:1680	nF:3	node:[6967]	S -> E
T:30.055	nS:7030	nQ:390	nE:731	nI:446	nP:110	nR:1680	nF:3	node:[4826]	I -> P
T:30.055	nS:7030	nQ:398	nE:731	nI:445	nP:111	nR:1680	nF:3	node:[7686]	E -> I
T:30.057	nS:7030	nQ:398	nE:730	nI:446	nP:111	nR:1680	nF:3	node:[2212]	I -> R
T:30.066	nS:7030	nQ:398	nE:730	nI:445	nP:111	nR:1681	nF:3	node:[9666]	E -> I
T:30.069	nS:7030	nQ:398	nE:729	nI:446	nP:111	nR:1681	nF:3	node:[2656]	S -> E
T:30.070	nS:7029	nQ:398	nE:730	nI:446	nP:111	nR:1681	nF:3	node:[5946]	I -> R
T:30.072	nS:7029	nQ:398	nE:730	nI:445	nP:111	nR:1682	nF:3	node:[1324]	E -> I
T:30.079	nS:7029	nQ:398	nE:729	nI:446	nP:111	nR:1682	nF:3	node:[3274]	E -> I
T:30.083	nS:7029	nQ:398	nE:728	nI:447	nP:111	nR:1682	nF:3	node:[1552]	E -> I
T:30.090	nS:7029	nQ:398	nE:727	nI:448	nP:111	nR:1682	nF:3	node:[8832]	S -> E
T:30.091	nS:7028	nQ:398	nE:728	nI:448	nP:111	nR:1682	nF:3	node:[1432]	S -> E
T:30.092	nS:7027	nQ:398	nE:729	nI:448	nP:111	nR:1682	nF:3	node:[2894]	I -> R
T:30.092	nS:7027	nQ:398	nE:729	nI:447	nP:111	nR:1683	nF:3	node:[4964]	I -> R
T:30.093	nS:7027	nQ:398	nE:729	nI:446	nP:111	nR:1684	nF:3	node:[5091]	E -> I
T:30.093	nS:7027	nQ:398	nE:728	nI:447	nP:111	nR:1684	nF:3	node:[3565]	S -> E
T:30.099	nS:7026	nQ:398	nE:729	nI:447	nP:111	nR:1684	nF:3	node:[658]	E -> I
T:30.103	nS:7026	nQ:398	nE:728	nI:448	nP:111	nR:1684	nF:3	node:[8178]	E -> I
T:30.108	nS:7026	nQ:398	nE:727	nI:449	nP:111	nR:1684	nF:3	node:[2667]	S -> E
T:30.109	nS:7025	nQ:398	nE:728	nI:449	nP:111	nR:1684	nF:3	node:[1266]	E -> I
T:30.114	nS:7025	nQ:398	nE:727	nI:450	nP:111	nR:1684	nF:3	node:[5662]	E -> I
T:30.115	nS:7025	nQ:398	nE:726	nI:451	nP:111	nR:1684	nF:3	node:[5573]	P -> R
T:30.116	nS:7025	nQ:398	nE:726	nI:451	nP:110	nR:1685	nF:3	node:[7646]	S -> E
T:30.118	nS:7024	nQ:398	nE:727	nI:451	nP:110	nR:1685	nF:3	node:[5623]	P -> R
T:30.121	nS:7024	nQ:398	nE:727	nI:451	nP:109	nR:1686	nF:3	node:[3007]	P -> R
T:30.121	nS:7024	nQ:398	nE:727	nI:451	nP:108	nR:1687	nF:3	node:[5098]	P -> R
T:30.131	nS:7024	nQ:398	nE:727	nI:451	nP:107	nR:1688	nF:3	node:[8050]	I -> P
T:30.133	nS:7024	nQ:403	nE:727	nI:450	nP:108	nR:1688	nF:3	node:[9743]	I -> R
T:30.135	nS:7024	nQ:403	nE:727	nI:449	nP:108	nR:1689	nF:3	node:[8417]	E -> I
T:30.137	nS:7024	nQ:403	nE:726	nI:450	nP:108	nR:1689	nF:3	node:[6499]	I -> R
T:30.141	nS:7024	nQ:403	nE:726	nI:449	nP:108	nR:1690	nF:3	node:[7510]	E -> I
T:30.144	nS:7024	nQ:403	nE:725	nI:450	nP:108	nR:1690	nF:3	node:[4594]	S -> E
T:30.148	nS:7023	nQ:403	nE:726	nI:450	nP:108	nR:1690	nF:3	node:[992]	P -> R
T:30.149	nS:7023	nQ:403	nE:726	nI:450	nP:107	nR:1691	nF:3	node:[7484]	E -> I
T:30.152	nS:7023	nQ:403	nE:725	nI:451	nP:107	nR:1691	nF:3	node:[5100]	S -> E
T:30.153	nS:7022	nQ:403	nE:726	nI:451	nP:107	nR:1691	nF:3	node:[6274]	S -> E
T:30.156	nS:7021	nQ:403	nE:727	nI:451	nP:107	nR:1691	nF:3	node:[1285]	E -> I
T:30.160	nS:7021	nQ:403	nE:726	nI:452	nP:107	nR:1691	nF:3	node:[6495]	S -> E
T:30.167	nS:7020	nQ:403	nE:727	nI:452	nP:107	nR:1691	nF:3	node:[3553]	S -> E
T:30.168	nS:7019	nQ:403	nE:728	nI:452	nP:107	nR:1691	nF:3	node:[5593]	S -> E
T:30.170	nS:7018	nQ:403	nE:729	nI:452	nP:107	nR:1691	nF:3	node:[5662]	I -> P
T:30.170	nS:7018	nQ:409	nE:729	nI:451	nP:108	nR:1691	nF:3	node:[1259]	S -> E
T:30.172	nS:7017	nQ:409	nE:730	nI:451	nP:108	nR:1691	nF:3	node:[5428]	S -> E
T:30.174	nS:7016	nQ:409	nE:731	nI:451	nP:108	nR:1691	nF:3	node:[2063]	S -> E
T:30.178	nS:7015	nQ:409	nE:732	nI:451	nP:108	nR:1691	nF:3	node:[1997]	S -> E
T:30.181	nS:7014	nQ:409	nE:733	nI:451	nP:108	nR:1691	nF:3	node:[1274]	E -> I
T:30.182	nS:7014	nQ:409	nE:732	nI:452	nP:108	nR:1691	nF:3	node:[2252]	E -> I
T:30.182	nS:7014	nQ:409	nE:731	nI:453	nP:108	nR:1691	nF:3	node:[7600]	E -> I
T:30.183	nS:7014	nQ:409	nE:730	nI:454	nP:108	nR:1691	nF:3	node:[9499]	S -> E
T:30.186	nS:7013	nQ:409	nE:731	nI:454	nP:108	nR:1691	nF:3	node:[819]	E -> I
T:30.188	nS:7013	nQ:409	nE:730	nI:455	nP:108	nR:1691	nF:3	node:[1736]	S -> E
T:30.190	nS:7012	nQ:409	nE:731	nI:455	nP:108	nR:1691	nF:3	node:[7238]	E -> I
T:30.190	nS:7012	nQ:409	nE:730	nI:456	nP:108	nR:1691	nF:3	node:[4581]	I -> R
T:30.191	nS:7012	nQ:409	nE:730	nI:455	nP:108	nR:1692	nF:3	node:[1403]	I -> P
T:30.193	nS:7012	nQ:425	nE:730	nI:454	nP:109	nR:1692	nF:3	node:[3740]	E -> I
T:30.194	nS:7012	nQ:425	nE:729	nI:455	nP:109	nR:1692	nF:3	node:[4815]	S -> E
T:30.195	nS:7011	nQ:425	nE:730	nI:455	nP:109	nR:1692	nF:3	node:[1971]	E -> I
T:30.197	nS:7011	nQ:425	nE:729	nI:456	nP:109	nR:1692	nF:3	node:[1032]	I -> P
T:30.197	nS:7011	nQ:453	nE:729	nI:455	nP:110	nR:1692	nF:3	node:[5781]	E -> I
T:30.201	nS:7011	nQ:453	nE:728	nI:456	nP:110	nR:1692	nF:3	node:[6852]	E -> I
T:30.203	nS:7011	nQ:453	nE:727	nI:457	nP:110	nR:1692	nF:3	node:[8692]	E -> I
T:30.204	nS:7011	nQ:453	nE:726	nI:458	nP:110	nR:1692	nF:3	node:[7624]	E -> I
T:30.206	nS:7011	nQ:453	nE:725	nI:459	nP:110	nR:1692	nF:3	node:[4228]	S -> E
T:30.207	nS:7010	nQ:453	nE:726	nI:459	nP:110	nR:1692	nF:3	node:[6391]	E -> I
T:30.207	nS:7010	nQ:453	nE:725	nI:460	nP:110	nR:1692	nF:3	node:[8804]	I -> R
T:30.210	nS:7010	nQ:453	nE:725	nI:459	nP:110	nR:1693	nF:3	node:[8311]	S -> E
T:30.211	nS:7009	nQ:453	nE:726	nI:459	nP:110	nR:1693	nF:3	node:[1137]	I -> R
T:30.212	nS:7009	nQ:453	nE:726	nI:458	nP:110	nR:1694	nF:3	node:[8839]	E -> I
T:30.215	nS:7009	nQ:453	nE:725	nI:459	nP:110	nR:1694	nF:3	node:[3614]	E -> I
T:30.217	nS:7009	nQ:453	nE:724	nI:460	nP:110	nR:1694	nF:3	node:[8893]	E -> I
T:30.219	nS:7009	nQ:453	nE:723	nI:461	nP:110	nR:1694	nF:3	node:[7325]	I -> R
T:30.219	nS:7009	nQ:453	nE:723	nI:460	nP:110	nR:1695	nF:3	node:[2396]	E -> I
T:30.221	nS:7009	nQ:453	nE:722	nI:461	nP:110	nR:1695	nF:3	node:[9034]	E -> I
T:30.222	nS:7009	nQ:453	nE:721	nI:462	nP:110	nR:1695	nF:3	node:[1161]	S -> E
T:30.225	nS:7008	nQ:453	nE:722	nI:462	nP:110	nR:1695	nF:3	node:[8868]	I -> P
T:30.225	nS:7008	nQ:460	nE:722	nI:461	nP:111	nR:1695	nF:3	node:[9051]	I -> R
T:30.226	nS:7008	nQ:460	nE:722	nI:460	nP:111	nR:1696	nF:3	node:[4584]	S -> E
T:30.230	nS:7007	nQ:460	nE:723	nI:460	nP:111	nR:1696	nF:3	node:[913]	I -> R
T:30.232	nS:7007	nQ:460	nE:723	nI:459	nP:111	nR:1697	nF:3	node:[8315]	S -> E
T:30.233	nS:7006	nQ:460	nE:724	nI:459	nP:111	nR:1697	nF:3	node:[1643]	S -> E
T:30.233	nS:7005	nQ:460	nE:725	nI:459	nP:111	nR:1697	nF:3	node:[7117]	I -> R
T:30.234	nS:7005	nQ:460	nE:725	nI:458	nP:111	nR:1698	nF:3	node:[6315]	S -> E
T:30.235	nS:7004	nQ:460	nE:726	nI:458	nP:111	nR:1698	nF:3	node:[3747]	I -> R
T:30.237	nS:7004	nQ:460	nE:726	nI:457	nP:111	nR:1699	nF:3	node:[9410]	I -> R
T:30.242	nS:7004	nQ:460	nE:726	nI:456	nP:111	nR:1700	nF:3	node:[2499]	I -> R
T:30.242	nS:7004	nQ:460	nE:726	nI:455	nP:111	nR:1701	nF:3	node:[5091]	I -> R
T:30.244	nS:7004	nQ:460	nE:726	nI:454	nP:111	nR:1702	nF:3	node:[1161]	E -> I
T:30.245	nS:7004	nQ:460	nE:725	nI:455	nP:111	nR:1702	nF:3	node:[2608]	S -> E
T:30.249	nS:7003	nQ:460	nE:726	nI:455	nP:111	nR:1702	nF:3	node:[9986]	S -> E
T:30.250	nS:7002	nQ:460	nE:727	nI:455	nP:111	nR:1702	nF:3	node:[1933]	I -> P
T:30.255	nS:7002	nQ:473	nE:727	nI:454	nP:112	nR:1702	nF:3	node:[9789]	E -> I
T:30.258	nS:7002	nQ:473	nE:726	nI:455	nP:112	nR:1702	nF:3	node:[5056]	I -> R
T:30.261	nS:7002	nQ:473	nE:726	nI:454	nP:112	nR:1703	nF:3	node:[5015]	I -> P
T:30.261	nS:7002	nQ:482	nE:726	nI:453	nP:113	nR:1703	nF:3	node:[2203]	I -> R
T:30.274	nS:7002	nQ:482	nE:726	nI:452	nP:113	nR:1704	nF:3	node:[1617]	S -> E
T:30.276	nS:7001	nQ:482	nE:727	nI:452	nP:113	nR:1704	nF:3	node:[3096]	I -> R
T:30.276	nS:7001	nQ:482	nE:727	nI:451	nP:113	nR:1705	nF:3	node:[3994]	S -> E
T:30.279	nS:7000	nQ:482	nE:728	nI:451	nP:113	nR:1705	nF:3	node:[1097]	E -> I
T:30.280	nS:7000	nQ:482	nE:727	nI:452	nP:113	nR:1705	nF:3	node:[5754]	P -> R
T:30.281	nS:7000	nQ:482	nE:727	nI:452	nP:112	nR:1706	nF:3	node:[4973]	S -> E
T:30.286	nS:6999	nQ:482	nE:728	nI:452	nP:112	nR:1706	nF:3	node:[6916]	S -> E
T:30.288	nS:6998	nQ:482	nE:729	nI:452	nP:112	nR:1706	nF:3	node:[7796]	I -> R
T:30.299	nS:6998	nQ:482	nE:729	nI:451	nP:112	nR:1707	nF:3	node:[532]	S -> E
T:30.300	nS:6997	nQ:482	nE:730	nI:451	nP:112	nR:1707	nF:3	node:[53]	E -> I
T:30.304	nS:6997	nQ:482	nE:729	nI:452	nP:112	nR:1707	nF:3	node:[2332]	E -> I
T:30.306	nS:6997	nQ:482	nE:728	nI:453	nP:112	nR:1707	nF:3	node:[2477]	S -> E
T:30.312	nS:6996	nQ:482	nE:729	nI:453	nP:112	nR:1707	nF:3	node:[150]	I -> R
T:30.319	nS:6996	nQ:482	nE:729	nI:452	nP:112	nR:1708	nF:3	node:[2116]	E -> I
T:30.322	nS:6996	nQ:482	nE:728	nI:453	nP:112	nR:1708	nF:3	node:[5232]	S -> E
T:30.323	nS:6995	nQ:482	nE:729	nI:453	nP:112	nR:1708	nF:3	node:[6253]	I -> R
T:30.325	nS:6995	nQ:482	nE:729	nI:452	nP:112	nR:1709	nF:3	node:[1005]	S -> E
T:30.328	nS:6994	nQ:482	nE:730	nI:452	nP:112	nR:1709	nF:3	node:[4245]	S -> E
T:30.330	nS:6993	nQ:482	nE:731	nI:452	nP:112	nR:1709	nF:3	node:[8438]	E -> I
T:30.331	nS:6993	nQ:482	nE:730	nI:453	nP:112	nR:1709	nF:3	node:[9267]	I -> R
T:30.331	nS:6993	nQ:482	nE:730	nI:452	nP:112	nR:1710	nF:3	node:[4732]	S -> E
T:30.333	nS:6992	nQ:482	nE:731	nI:452	nP:112	nR:1710	nF:3	node:[8434]	S -> E
T:30.338	nS:6991	nQ:482	nE:732	nI:452	nP:112	nR:1710	nF:3	node:[6473]	S -> E
T:30.339	nS:6990	nQ:482	nE:733	nI:452	nP:112	nR:1710	nF:3	node:[4951]	I -> R
T:30.340	nS:6990	nQ:482	nE:733	nI:451	nP:112	nR:1711	nF:3	node:[5908]	S -> E
T:30.342	nS:6989	nQ:482	nE:734	nI:451	nP:112	nR:1711	nF:3	node:[7459]	E -> I
T:30.350	nS:6989	nQ:482	nE:733	nI:452	nP:112	nR:1711	nF:3	node:[9323]	P -> R
T:30.352	nS:6989	nQ:482	nE:733	nI:452	nP:111	nR:1712	nF:3	node:[6878]	E -> I
T:30.358	nS:6989	nQ:482	nE:732	nI:453	nP:111	nR:1712	nF:3	node:[4278]	S -> E
T:30.359	nS:6988	nQ:482	nE:733	nI:453	nP:111	nR:1712	nF:3	node:[5577]	S -> E
T:30.366	nS:6987	nQ:482	nE:734	nI:453	nP:111	nR:1712	nF:3	node:[4584]	E -> I
T:30.366	nS:6987	nQ:482	nE:733	nI:454	nP:111	nR:1712	nF:3	node:[4521]	S -> E
T:30.376	nS:6986	nQ:482	nE:734	nI:454	nP:111	nR:1712	nF:3	node:[6870]	S -> E
T:30.383	nS:6985	nQ:482	nE:735	nI:454	nP:111	nR:1712	nF:3	node:[2523]	S -> E
T:30.387	nS:6984	nQ:482	nE:736	nI:454	nP:111	nR:1712	nF:3	node:[1599]	E -> I
T:30.392	nS:6984	nQ:482	nE:735	nI:455	nP:111	nR:1712	nF:3	node:[8951]	E -> I
T:30.393	nS:6984	nQ:482	nE:734	nI:456	nP:111	nR:1712	nF:3	node:[4544]	S -> E
T:30.393	nS:6983	nQ:482	nE:735	nI:456	nP:111	nR:1712	nF:3	node:[5805]	I -> R
T:30.395	nS:6983	nQ:482	nE:735	nI:455	nP:111	nR:1713	nF:3	node:[1939]	E -> I
T:30.397	nS:6983	nQ:482	nE:734	nI:456	nP:111	nR:1713	nF:3	node:[5191]	S -> E
T:30.399	nS:6982	nQ:482	nE:735	nI:456	nP:111	nR:1713	nF:3	node:[5151]	S -> E
T:30.409	nS:6981	nQ:482	nE:736	nI:456	nP:111	nR:1713	nF:3	node:[8953]	E -> I
T:30.409	nS:6981	nQ:482	nE:735	nI:457	nP:111	nR:1713	nF:3	node:[5303]	S -> E
T:30.409	nS:6980	nQ:482	nE:736	nI:457	nP:111	nR:1713	nF:3	node:[4286]	S -> E
T:30.410	nS:6979	nQ:482	nE:737	nI:457	nP:111	nR:1713	nF:3	node:[6412]	S -> E
T:30.411	nS:6978	nQ:482	nE:738	nI:457	nP:111	nR:1713	nF:3	node:[781]	E -> I
T:30.412	nS:6978	nQ:482	nE:737	nI:458	nP:111	nR:1713	nF:3	node:[7811]	E -> I
T:30.413	nS:6978	nQ:482	nE:736	nI:459	nP:111	nR:1713	nF:3	node:[6252]	I -> R
T:30.416	nS:6978	nQ:482	nE:736	nI:458	nP:111	nR:1714	nF:3	node:[6937]	I -> R
T:30.419	nS:6978	nQ:482	nE:736	nI:457	nP:111	nR:1715	nF:3	node:[6756]	S -> E
T:30.420	nS:6977	nQ:482	nE:737	nI:457	nP:111	nR:1715	nF:3	node:[4426]	I -> P
T:30.422	nS:6977	nQ:494	nE:737	nI:456	nP:112	nR:1715	nF:3	node:[9177]	E -> I
T:30.423	nS:6977	nQ:494	nE:736	nI:457	nP:112	nR:1715	nF:3	node:[1983]	I -> R
T:30.433	nS:6977	nQ:494	nE:736	nI:456	nP:112	nR:1716	nF:3	node:[8896]	E -> I
T:30.433	nS:6977	nQ:494	nE:735	nI:457	nP:112	nR:1716	nF:3	node:[8066]	I -> R
T:30.434	nS:6977	nQ:494	nE:735	nI:456	nP:112	nR:1717	nF:3	node:[4877]	S -> E
T:30.440	nS:6976	nQ:494	nE:736	nI:456	nP:112	nR:1717	nF:3	node:[9433]	S -> E
T:30.440	nS:6975	nQ:494	nE:737	nI:456	nP:112	nR:1717	nF:3	node:[2008]	E -> I
T:30.445	nS:6975	nQ:494	nE:736	nI:457	nP:112	nR:1717	nF:3	node:[9021]	E -> I
T:30.448	nS:6975	nQ:494	nE:735	nI:458	nP:112	nR:1717	nF:3	node:[4515]	S -> E
T:30.449	nS:6974	nQ:494	nE:736	nI:458	nP:112	nR:1717	nF:3	node:[4332]	I -> R
T:30.452	nS:6974	nQ:494	nE:736	nI:457	nP:112	nR:1718	nF:3	node:[141]	S -> E
T:30.455	nS:6973	nQ:494	nE:737	nI:457	nP:112	nR:1718	nF:3	node:[4161]	I -> R
T:30.456	nS:6973	nQ:494	nE:737	nI:456	nP:112	nR:1719	nF:3	node:[5783]	E -> I
T:30.459	nS:6973	nQ:494	nE:736	nI:457	nP:112	nR:1719	nF:3	node:[4795]	E -> I
T:30.460	nS:6973	nQ:494	nE:735	nI:458	nP:112	nR:1719	nF:3	node:[3397]	E -> I
T:30.463	nS:6973	nQ:494	nE:734	nI:459	nP:112	nR:1719	nF:3	node:[4692]	S -> E
T:30.465	nS:6972	nQ:494	nE:735	nI:459	nP:112	nR:1719	nF:3	node:[3361]	S -> E
T:30.467	nS:6971	nQ:494	nE:736	nI:459	nP:112	nR:1719	nF:3	node:[9725]	S -> E
T:30.467	nS:6970	nQ:494	nE:737	nI:459	nP:112	nR:1719	nF:3	node:[9605]	I -> R
T:30.471	nS:6970	nQ:494	nE:737	nI:458	nP:112	nR:1720	nF:3	node:[3541]	S -> E
T:30.478	nS:6969	nQ:494	nE:738	nI:458	nP:112	nR:1720	nF:3	node:[811]	E -> I
T:30.479	nS:6969	nQ:494	nE:737	nI:459	nP:112	nR:1720	nF:3	node:[3546]	I -> P
T:30.481	nS:6969	nQ:508	nE:737	nI:458	nP:113	nR:1720	nF:3	node:[7257]	E -> I
T:30.483	nS:6969	nQ:508	nE:736	nI:459	nP:113	nR:1720	nF:3	node:[3905]	I -> P
T:30.487	nS:6969	nQ:519	nE:736	nI:458	nP:114	nR:1720	nF:3	node:[8898]	I -> P
T:30.488	nS:6969	nQ:523	nE:736	nI:457	nP:115	nR:1720	nF:3	node:[9917]	S -> E
T:30.489	nS:6968	nQ:523	nE:737	nI:457	nP:115	nR:1720	nF:3	node:[6578]	S -> E
T:30.491	nS:6967	nQ:523	nE:738	nI:457	nP:115	nR:1720	nF:3	node:[4836]	I -> R
T:30.491	nS:6967	nQ:523	nE:738	nI:456	nP:115	nR:1721	nF:3	node:[8976]	I -> P
T:30.493	nS:6967	nQ:529	nE:738	nI:455	nP:116	nR:1721	nF:3	node:[5178]	S -> E
T:30.493	nS:6966	nQ:529	nE:739	nI:455	nP:116	nR:1721	nF:3	node:[6911]	I -> R
T:30.494	nS:6966	nQ:529	nE:739	nI:454	nP:116	nR:1722	nF:3	node:[3994]	E -> I
T:30.497	nS:6966	nQ:529	nE:738	nI:455	nP:116	nR:1722	nF:3	node:[3485]	S -> E
T:30.498	nS:6965	nQ:529	nE:739	nI:455	nP:116	nR:1722	nF:3	node:[9244]	E -> I
T:30.500	nS:6965	nQ:529	nE:738	nI:456	nP:116	nR:1722	nF:3	node:[4510]	E -> I
T:30.503	nS:6965	nQ:529	nE:737	nI:457	nP:116	nR:1722	nF:3	node:[6866]	S -> E
T:30.504	nS:6964	nQ:529	nE:738	nI:457	nP:116	nR:1722	nF:3	node:[2293]	E -> I
T:30.504	nS:6964	nQ:529	nE:737	nI:458	nP:116	nR:1722	nF:3	node:[8785]	S -> E
T:30.507	nS:6963	nQ:529	nE:738	nI:458	nP:116	nR:1722	nF:3	node:[5845]	S -> E
T:30.510	nS:6962	nQ:529	nE:739	nI:458	nP:116	nR:1722	nF:3	node:[404]	S -> E
T:30.512	nS:6961	nQ:529	nE:740	nI:458	nP:116	nR:1722	nF:3	node:[2230]	E -> I
T:30.513	nS:6961	nQ:529	nE:739	nI:459	nP:116	nR:1722	nF:3	node:[8997]	E -> I
T:30.514	nS:6961	nQ:529	nE:738	nI:460	nP:116	nR:1722	nF:3	node:[1521]	S -> E
T:30.519	nS:6960	nQ:529	nE:739	nI:460	nP:116	nR:1722	nF:3	node:[2028]	S -> E
T:30.520	nS:6959	nQ:529	nE:740	nI:460	nP:116	nR:1722	nF:3	node:[563]	S -> E
T:30.521	nS:6958	nQ:529	nE:741	nI:460	nP:116	nR:1722	nF:3	node:[6668]	I -> P
T:30.522	nS:6958	nQ:538	nE:741	nI:459	nP:117	nR:1722	nF:3	node:[6331]	I -> R
T:30.523	nS:6958	nQ:538	nE:741	nI:458	nP:117	nR:1723	nF:3	node:[5885]	P -> R
