T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:31.375	nS:8076	nQ:0	nE:391	nI:266	nP:68	nR:1199	nF:0	node:[3939]	E -> I
T:31.382	nS:8076	nQ:0	nE:390	nI:267	nP:68	nR:1199	nF:0	node:[6014]	S -> E
T:31.386	nS:8075	nQ:0	nE:391	nI:267	nP:68	nR:1199	nF:0	node:[8717]	S -> E
T:31.388	nS:8074	nQ:0	nE:392	nI:267	nP:68	nR:1199	nF:0	node:[2479]	I -> R
T:31.392	nS:8074	nQ:0	nE:392	nI:266	nP:68	nR:1200	nF:0	node:[3246]	S -> E
T:31.392	nS:8073	nQ:0	nE:393	nI:266	nP:68	nR:1200	nF:0	node:[140]	E -> I
T:31.406	nS:8073	nQ:0	nE:392	nI:267	nP:68	nR:1200	nF:0	node:[1651]	E -> I
T:31.406	nS:8073	nQ:0	nE:391	nI:268	nP:68	nR:1200	nF:0	node:[6774]	S -> E
T:31.406	nS:8072	nQ:0	nE:392	nI:268	nP:68	nR:1200	nF:0	node:[8932]	E -> I
T:31.407	nS:8072	nQ:0	nE:391	nI:269	nP:68	nR:1200	nF:0	node:[2869]	I -> R
T:31.416	nS:8072	nQ:0	nE:391	nI:268	nP:68	nR:1201	nF:0	node:[7437]	S -> E
T:31.418	nS:8071	nQ:0	nE:392	nI:268	nP:68	nR:1201	nF:0	node:[8793]	S -> E
T:31.418	nS:8070	nQ:0	nE:393	nI:268	nP:68	nR:1201	nF:0	node:[868]	E -> I
T:31.421	nS:8070	nQ:0	nE:392	nI:269	nP:68	nR:1201	nF:0	node:[2569]	E -> I
T:31.428	nS:8070	nQ:0	nE:391	nI:270	nP:68	nR:1201	nF:0	node:[6121]	I -> R
T:31.433	nS:8070	nQ:0	nE:391	nI:269	nP:68	nR:1202	nF:0	node:[4799]	I -> R
T:31.438	nS:8070	nQ:0	nE:391	nI:268	nP:68	nR:1203	nF:0	node:[8136]	I -> R
T:31.439	nS:8070	nQ:0	nE:391	nI:267	nP:68	nR:1204	nF:0	node:[2991]	I -> R
T:31.442	nS:8070	nQ:0	nE:391	nI:266	nP:68	nR:1205	nF:0	node:[5410]	S -> E
T:31.442	nS:8069	nQ:0	nE:392	nI:266	nP:68	nR:1205	nF:0	node:[5430]	E -> I
T:31.444	nS:8069	nQ:0	nE:391	nI:267	nP:68	nR:1205	nF:0	node:[9071]	P -> R
T:31.445	nS:8069	nQ:0	nE:391	nI:267	nP:67	nR:1206	nF:0	node:[6875]	S -> E
T:31.446	nS:8068	nQ:0	nE:392	nI:267	nP:67	nR:1206	nF:0	node:[6462]	E -> I
T:31.452	nS:8068	nQ:0	nE:391	nI:268	nP:67	nR:1206	nF:0	node:[1922]	E -> I
T:31.452	nS:8068	nQ:0	nE:390	nI:269	nP:67	nR:1206	nF:0	node:[2286]	I -> P
T:31.461	nS:8068	nQ:0	nE:390	nI:268	nP:68	nR:1206	nF:0	node:[2]	S -> E
T:31.472	nS:8067	nQ:0	nE:391	nI:268	nP:68	nR:1206	nF:0	node:[4297]	I -> R
T:31.479	nS:8067	nQ:0	nE:391	nI:267	nP:68	nR:1207	nF:0	node:[570]	S -> E
T:31.480	nS:8066	nQ:0	nE:392	nI:267	nP:68	nR:1207	nF:0	node:[8596]	S -> E
T:31.483	nS:8065	nQ:0	nE:393	nI:267	nP:68	nR:1207	nF:0	node:[3841]	S -> E
T:31.492	nS:8064	nQ:0	nE:394	nI:267	nP:68	nR:1207	nF:0	node:[3665]	E -> I
T:31.498	nS:8064	nQ:0	nE:393	nI:268	nP:68	nR:1207	nF:0	node:[5893]	E -> I
T:31.501	nS:8064	nQ:0	nE:392	nI:269	nP:68	nR:1207	nF:0	node:[1898]	S -> E
T:31.503	nS:8063	nQ:0	nE:393	nI:269	nP:68	nR:1207	nF:0	node:[9754]	I -> R
T:31.504	nS:8063	nQ:0	nE:393	nI:268	nP:68	nR:1208	nF:0	node:[6302]	S -> E
T:31.505	nS:8062	nQ:0	nE:394	nI:268	nP:68	nR:1208	nF:0	node:[8664]	P -> R
T:31.514	nS:8062	nQ:0	nE:394	nI:268	nP:67	nR:1209	nF:0	node:[1875]	I -> R
T:31.518	nS:8062	nQ:0	nE:394	nI:267	nP:67	nR:1210	nF:0	node:[3517]	I -> P
T:31.521	nS:8062	nQ:0	nE:394	nI:266	nP:68	nR:1210	nF:0	node:[7638]	E -> I
T:31.530	nS:8062	nQ:0	nE:393	nI:267	nP:68	nR:1210	nF:0	node:[7227]	E -> I
T:31.536	nS:8062	nQ:0	nE:392	nI:268	nP:68	nR:1210	nF:0	node:[9889]	I -> R
T:31.545	nS:8062	nQ:0	nE:392	nI:267	nP:68	nR:1211	nF:0	node:[1651]	I -> R
T:31.554	nS:8062	nQ:0	nE:392	nI:266	nP:68	nR:1212	nF:0	node:[158]	S -> E
T:31.564	nS:8061	nQ:0	nE:393	nI:266	nP:68	nR:1212	nF:0	node:[9042]	S -> E
T:31.568	nS:8060	nQ:0	nE:394	nI:266	nP:68	nR:1212	nF:0	node:[2423]	I -> R
T:31.588	nS:8060	nQ:0	nE:394	nI:265	nP:68	nR:1213	nF:0	node:[3471]	E -> I
T:31.589	nS:8060	nQ:0	nE:393	nI:266	nP:68	nR:1213	nF:0	node:[1772]	S -> E
T:31.592	nS:8059	nQ:0	nE:394	nI:266	nP:68	nR:1213	nF:0	node:[312]	E -> I
T:31.597	nS:8059	nQ:0	nE:393	nI:267	nP:68	nR:1213	nF:0	node:[3399]	S -> E
T:31.602	nS:8058	nQ:0	nE:394	nI:267	nP:68	nR:1213	nF:0	node:[9053]	S -> E
T:31.603	nS:8057	nQ:0	nE:395	nI:267	nP:68	nR:1213	nF:0	node:[6434]	S -> E
T:31.607	nS:8056	nQ:0	nE:396	nI:267	nP:68	nR:1213	nF:0	node:[6394]	I -> R
T:31.612	nS:8056	nQ:0	nE:396	nI:266	nP:68	nR:1214	nF:0	node:[2666]	S -> E
T:31.612	nS:8055	nQ:0	nE:397	nI:266	nP:68	nR:1214	nF:0	node:[3524]	S -> E
T:31.615	nS:8054	nQ:0	nE:398	nI:266	nP:68	nR:1214	nF:0	node:[8961]	I -> R
T:31.625	nS:8054	nQ:0	nE:398	nI:265	nP:68	nR:1215	nF:0	node:[6785]	I -> R
T:31.631	nS:8054	nQ:0	nE:398	nI:264	nP:68	nR:1216	nF:0	node:[8846]	E -> I
T:31.638	nS:8054	nQ:0	nE:397	nI:265	nP:68	nR:1216	nF:0	node:[4677]	P -> R
T:31.638	nS:8054	nQ:0	nE:397	nI:265	nP:67	nR:1217	nF:0	node:[5775]	E -> I
T:31.640	nS:8054	nQ:0	nE:396	nI:266	nP:67	nR:1217	nF:0	node:[6223]	E -> I
T:31.640	nS:8054	nQ:0	nE:395	nI:267	nP:67	nR:1217	nF:0	node:[3155]	S -> E
T:31.642	nS:8053	nQ:0	nE:396	nI:267	nP:67	nR:1217	nF:0	node:[7071]	P -> R
T:31.645	nS:8053	nQ:0	nE:396	nI:267	nP:66	nR:1218	nF:0	node:[849]	S -> E
T:31.647	nS:8052	nQ:0	nE:397	nI:267	nP:66	nR:1218	nF:0	node:[3346]	P -> R
T:31.670	nS:8052	nQ:0	nE:397	nI:267	nP:65	nR:1219	nF:0	node:[8125]	S -> E
T:31.673	nS:8051	nQ:0	nE:398	nI:267	nP:65	nR:1219	nF:0	node:[5307]	S -> E
T:31.675	nS:8050	nQ:0	nE:399	nI:267	nP:65	nR:1219	nF:0	node:[7061]	S -> E
T:31.682	nS:8049	nQ:0	nE:400	nI:267	nP:65	nR:1219	nF:0	node:[7382]	I -> R
T:31.682	nS:8049	nQ:0	nE:400	nI:266	nP:65	nR:1220	nF:0	node:[7968]	S -> E
T:31.692	nS:8048	nQ:0	nE:401	nI:266	nP:65	nR:1220	nF:0	node:[6072]	E -> I
T:31.695	nS:8048	nQ:0	nE:400	nI:267	nP:65	nR:1220	nF:0	node:[368]	E -> I
T:31.698	nS:8048	nQ:0	nE:399	nI:268	nP:65	nR:1220	nF:0	node:[3403]	I -> R
T:31.707	nS:8048	nQ:0	nE:399	nI:267	nP:65	nR:1221	nF:0	node:[485]	E -> I
T:31.709	nS:8048	nQ:0	nE:398	nI:268	nP:65	nR:1221	nF:0	node:[419]	S -> E
T:31.711	nS:8047	nQ:0	nE:399	nI:268	nP:65	nR:1221	nF:0	node:[5702]	S -> E
T:31.714	nS:8046	nQ:0	nE:400	nI:268	nP:65	nR:1221	nF:0	node:[3869]	I -> R
T:31.716	nS:8046	nQ:0	nE:400	nI:267	nP:65	nR:1222	nF:0	node:[2454]	S -> E
T:31.723	nS:8045	nQ:0	nE:401	nI:267	nP:65	nR:1222	nF:0	node:[1362]	E -> I
T:31.724	nS:8045	nQ:0	nE:400	nI:268	nP:65	nR:1222	nF:0	node:[9514]	E -> I
T:31.725	nS:8045	nQ:0	nE:399	nI:269	nP:65	nR:1222	nF:0	node:[8277]	P -> R
T:31.728	nS:8045	nQ:0	nE:399	nI:269	nP:64	nR:1223	nF:0	node:[1362]	I -> R
T:31.730	nS:8045	nQ:0	nE:399	nI:268	nP:64	nR:1224	nF:0	node:[465]	E -> I
T:31.735	nS:8045	nQ:0	nE:398	nI:269	nP:64	nR:1224	nF:0	node:[7608]	I -> R
T:31.742	nS:8045	nQ:0	nE:398	nI:268	nP:64	nR:1225	nF:0	node:[4457]	I -> R
T:31.747	nS:8045	nQ:0	nE:398	nI:267	nP:64	nR:1226	nF:0	node:[691]	S -> E
T:31.752	nS:8044	nQ:0	nE:399	nI:267	nP:64	nR:1226	nF:0	node:[2331]	I -> R
T:31.752	nS:8044	nQ:0	nE:399	nI:266	nP:64	nR:1227	nF:0	node:[2270]	I -> R
T:31.760	nS:8044	nQ:0	nE:399	nI:265	nP:64	nR:1228	nF:0	node:[729]	S -> E
T:31.761	nS:8043	nQ:0	nE:400	nI:265	nP:64	nR:1228	nF:0	node:[4116]	E -> I
T:31.766	nS:8043	nQ:0	nE:399	nI:266	nP:64	nR:1228	nF:0	node:[2866]	E -> I
T:31.771	nS:8043	nQ:0	nE:398	nI:267	nP:64	nR:1228	nF:0	node:[269]	I -> R
T:31.783	nS:8043	nQ:0	nE:398	nI:266	nP:64	nR:1229	nF:0	node:[3746]	I -> P
T:31.791	nS:8043	nQ:0	nE:398	nI:265	nP:65	nR:1229	nF:0	node:[2414]	E -> I
T:31.794	nS:8043	nQ:0	nE:397	nI:266	nP:65	nR:1229	nF:0	node:[7232]	E -> I
T:31.795	nS:8043	nQ:0	nE:396	nI:267	nP:65	nR:1229	nF:0	node:[7109]	S -> E
T:31.798	nS:8042	nQ:0	nE:397	nI:267	nP:65	nR:1229	nF:0	node:[5635]	I -> P
T:31.802	nS:8042	nQ:0	nE:397	nI:266	nP:66	nR:1229	nF:0	node:[419]	E -> I
T:31.803	nS:8042	nQ:0	nE:396	nI:267	nP:66	nR:1229	nF:0	node:[9715]	S -> E
T:31.804	nS:8041	nQ:0	nE:397	nI:267	nP:66	nR:1229	nF:0	node:[6601]	P -> R
T:31.808	nS:8041	nQ:0	nE:397	nI:267	nP:65	nR:1230	nF:0	node:[4681]	S -> E
T:31.814	nS:8040	nQ:0	nE:398	nI:267	nP:65	nR:1230	nF:0	node:[7816]	E -> I
T:31.816	nS:8040	nQ:0	nE:397	nI:268	nP:65	nR:1230	nF:0	node:[9378]	S -> E
T:31.818	nS:8039	nQ:0	nE:398	nI:268	nP:65	nR:1230	nF:0	node:[8646]	S -> E
T:31.820	nS:8038	nQ:0	nE:399	nI:268	nP:65	nR:1230	nF:0	node:[937]	I -> R
T:31.820	nS:8038	nQ:0	nE:399	nI:267	nP:65	nR:1231	nF:0	node:[3089]	S -> E
T:31.825	nS:8037	nQ:0	nE:400	nI:267	nP:65	nR:1231	nF:0	node:[8023]	S -> E
T:31.832	nS:8036	nQ:0	nE:401	nI:267	nP:65	nR:1231	nF:0	node:[3665]	I -> R
T:31.839	nS:8036	nQ:0	nE:401	nI:266	nP:65	nR:1232	nF:0	node:[8646]	E -> I
T:31.842	nS:8036	nQ:0	nE:400	nI:267	nP:65	nR:1232	nF:0	node:[7166]	I -> P
T:31.844	nS:8036	nQ:0	nE:400	nI:266	nP:66	nR:1232	nF:0	node:[9543]	E -> I
T:31.849	nS:8036	nQ:0	nE:399	nI:267	nP:66	nR:1232	nF:0	node:[4716]	S -> E
T:31.852	nS:8035	nQ:0	nE:400	nI:267	nP:66	nR:1232	nF:0	node:[8074]	E -> I
T:31.854	nS:8035	nQ:0	nE:399	nI:268	nP:66	nR:1232	nF:0	node:[6997]	E -> I
T:31.857	nS:8035	nQ:0	nE:398	nI:269	nP:66	nR:1232	nF:0	node:[5590]	S -> E
T:31.859	nS:8034	nQ:0	nE:399	nI:269	nP:66	nR:1232	nF:0	node:[4874]	E -> I
T:31.859	nS:8034	nQ:0	nE:398	nI:270	nP:66	nR:1232	nF:0	node:[5168]	I -> R
T:31.863	nS:8034	nQ:0	nE:398	nI:269	nP:66	nR:1233	nF:0	node:[5184]	E -> I
T:31.864	nS:8034	nQ:0	nE:397	nI:270	nP:66	nR:1233	nF:0	node:[5270]	E -> I
T:31.866	nS:8034	nQ:0	nE:396	nI:271	nP:66	nR:1233	nF:0	node:[5164]	E -> I
T:31.866	nS:8034	nQ:0	nE:395	nI:272	nP:66	nR:1233	nF:0	node:[8165]	I -> R
T:31.869	nS:8034	nQ:0	nE:395	nI:271	nP:66	nR:1234	nF:0	node:[8825]	S -> E
T:31.882	nS:8033	nQ:0	nE:396	nI:271	nP:66	nR:1234	nF:0	node:[1340]	P -> R
T:31.884	nS:8033	nQ:0	nE:396	nI:271	nP:65	nR:1235	nF:0	node:[7499]	I -> R
T:31.884	nS:8033	nQ:0	nE:396	nI:270	nP:65	nR:1236	nF:0	node:[243]	E -> I
T:31.886	nS:8033	nQ:0	nE:395	nI:271	nP:65	nR:1236	nF:0	node:[3029]	S -> E
T:31.890	nS:8032	nQ:0	nE:396	nI:271	nP:65	nR:1236	nF:0	node:[6772]	E -> I
T:31.893	nS:8032	nQ:0	nE:395	nI:272	nP:65	nR:1236	nF:0	node:[8869]	I -> R
T:31.896	nS:8032	nQ:0	nE:395	nI:271	nP:65	nR:1237	nF:0	node:[5079]	S -> E
T:31.897	nS:8031	nQ:0	nE:396	nI:271	nP:65	nR:1237	nF:0	node:[6013]	S -> E
T:31.901	nS:8030	nQ:0	nE:397	nI:271	nP:65	nR:1237	nF:0	node:[4318]	I -> R
T:31.907	nS:8030	nQ:0	nE:397	nI:270	nP:65	nR:1238	nF:0	node:[73]	I -> R
T:31.908	nS:8030	nQ:0	nE:397	nI:269	nP:65	nR:1239	nF:0	node:[350]	E -> I
T:31.908	nS:8030	nQ:0	nE:396	nI:270	nP:65	nR:1239	nF:0	node:[88]	E -> I
T:31.911	nS:8030	nQ:0	nE:395	nI:271	nP:65	nR:1239	nF:0	node:[13]	S -> E
T:31.911	nS:8029	nQ:0	nE:396	nI:271	nP:65	nR:1239	nF:0	node:[7789]	I -> P
T:31.914	nS:8029	nQ:0	nE:396	nI:270	nP:66	nR:1239	nF:0	node:[9023]	I -> F
T:31.918	nS:8029	nQ:0	nE:396	nI:269	nP:66	nR:1239	nF:1	node:[2390]	I -> R
T:31.918	nS:8029	nQ:0	nE:396	nI:268	nP:66	nR:1240	nF:1	node:[8175]	E -> I
T:31.920	nS:8029	nQ:0	nE:395	nI:269	nP:66	nR:1240	nF:1	node:[8134]	E -> I
T:31.922	nS:8029	nQ:0	nE:394	nI:270	nP:66	nR:1240	nF:1	node:[1314]	I -> P
T:31.930	nS:8029	nQ:0	nE:394	nI:269	nP:67	nR:1240	nF:1	node:[8250]	E -> I
T:31.935	nS:8029	nQ:0	nE:393	nI:270	nP:67	nR:1240	nF:1	node:[4653]	E -> I
T:31.937	nS:8029	nQ:0	nE:392	nI:271	nP:67	nR:1240	nF:1	node:[875]	E -> I
T:31.937	nS:8029	nQ:0	nE:391	nI:272	nP:67	nR:1240	nF:1	node:[3790]	S -> E
T:31.937	nS:8028	nQ:0	nE:392	nI:272	nP:67	nR:1240	nF:1	node:[6223]	I -> R
T:31.956	nS:8028	nQ:0	nE:392	nI:271	nP:67	nR:1241	nF:1	node:[5267]	S -> E
T:31.956	nS:8027	nQ:0	nE:393	nI:271	nP:67	nR:1241	nF:1	node:[7272]	I -> R
T:31.959	nS:8027	nQ:0	nE:393	nI:270	nP:67	nR:1242	nF:1	node:[4274]	I -> R
T:31.961	nS:8027	nQ:0	nE:393	nI:269	nP:67	nR:1243	nF:1	node:[5557]	I -> R
T:31.965	nS:8027	nQ:0	nE:393	nI:268	nP:67	nR:1244	nF:1	node:[4462]	S -> E
T:31.974	nS:8026	nQ:0	nE:394	nI:268	nP:67	nR:1244	nF:1	node:[3011]	S -> E
T:31.979	nS:8025	nQ:0	nE:395	nI:268	nP:67	nR:1244	nF:1	node:[6512]	I -> P
T:31.983	nS:8025	nQ:0	nE:395	nI:267	nP:68	nR:1244	nF:1	node:[7617]	I -> R
T:31.995	nS:8025	nQ:0	nE:395	nI:266	nP:68	nR:1245	nF:1	node:[8652]	E -> I
T:31.999	nS:8025	nQ:0	nE:394	nI:267	nP:68	nR:1245	nF:1	node:[868]	I -> R
T:32.000	nS:8025	nQ:0	nE:394	nI:266	nP:68	nR:1246	nF:1	node:[8092]	S -> E
T:32.007	nS:8024	nQ:0	nE:395	nI:266	nP:68	nR:1246	nF:1	node:[1842]	I -> R
T:32.014	nS:8024	nQ:0	nE:395	nI:265	nP:68	nR:1247	nF:1	node:[9734]	I -> R
T:32.021	nS:8024	nQ:0	nE:395	nI:264	nP:68	nR:1248	nF:1	node:[5142]	S -> E
T:32.023	nS:8023	nQ:0	nE:396	nI:264	nP:68	nR:1248	nF:1	node:[4351]	S -> E
T:32.024	nS:8022	nQ:0	nE:397	nI:264	nP:68	nR:1248	nF:1	node:[608]	I -> R
T:32.027	nS:8022	nQ:0	nE:397	nI:263	nP:68	nR:1249	nF:1	node:[6448]	S -> E
T:32.044	nS:8021	nQ:0	nE:398	nI:263	nP:68	nR:1249	nF:1	node:[5270]	I -> R
T:32.046	nS:8021	nQ:0	nE:398	nI:262	nP:68	nR:1250	nF:1	node:[7772]	S -> E
T:32.047	nS:8020	nQ:0	nE:399	nI:262	nP:68	nR:1250	nF:1	node:[1665]	S -> E
T:32.048	nS:8019	nQ:0	nE:400	nI:262	nP:68	nR:1250	nF:1	node:[5164]	I -> P
T:32.055	nS:8019	nQ:0	nE:400	nI:261	nP:69	nR:1250	nF:1	node:[9200]	I -> P
T:32.064	nS:8019	nQ:0	nE:400	nI:260	nP:70	nR:1250	nF:1	node:[998]	S -> E
T:32.065	nS:8018	nQ:0	nE:401	nI:260	nP:70	nR:1250	nF:1	node:[8655]	S -> E
T:32.071	nS:8017	nQ:0	nE:402	nI:260	nP:70	nR:1250	nF:1	node:[5620]	E -> I
T:32.072	nS:8017	nQ:0	nE:401	nI:261	nP:70	nR:1250	nF:1	node:[2585]	P -> R
T:32.083	nS:8017	nQ:0	nE:401	nI:261	nP:69	nR:1251	nF:1	node:[2556]	I -> P
T:32.089	nS:8017	nQ:0	nE:401	nI:260	nP:70	nR:1251	nF:1	node:[3876]	E -> I
T:32.094	nS:8017	nQ:0	nE:400	nI:261	nP:70	nR:1251	nF:1	node:[6993]	E -> I
T:32.098	nS:8017	nQ:0	nE:399	nI:262	nP:70	nR:1251	nF:1	node:[3876]	I -> P
T:32.111	nS:8017	nQ:0	nE:399	nI:261	nP:71	nR:1251	nF:1	node:[9036]	E -> I
T:32.114	nS:8017	nQ:0	nE:398	nI:262	nP:71	nR:1251	nF:1	node:[5134]	E -> I
T:32.118	nS:8017	nQ:0	nE:397	nI:263	nP:71	nR:1251	nF:1	node:[5134]	I -> P
T:32.119	nS:8017	nQ:0	nE:397	nI:262	nP:72	nR:1251	nF:1	node:[5571]	S -> E
T:32.121	nS:8016	nQ:0	nE:398	nI:262	nP:72	nR:1251	nF:1	node:[1686]	I -> R
T:32.121	nS:8016	nQ:0	nE:398	nI:261	nP:72	nR:1252	nF:1	node:[8990]	I -> P
T:32.125	nS:8016	nQ:0	nE:398	nI:260	nP:73	nR:1252	nF:1	node:[7394]	S -> E
T:32.127	nS:8015	nQ:0	nE:399	nI:260	nP:73	nR:1252	nF:1	node:[6596]	I -> R
T:32.130	nS:8015	nQ:0	nE:399	nI:259	nP:73	nR:1253	nF:1	node:[1391]	S -> E
T:32.145	nS:8014	nQ:0	nE:400	nI:259	nP:73	nR:1253	nF:1	node:[652]	E -> I
T:32.146	nS:8014	nQ:0	nE:399	nI:260	nP:73	nR:1253	nF:1	node:[5907]	S -> E
T:32.150	nS:8013	nQ:0	nE:400	nI:260	nP:73	nR:1253	nF:1	node:[3911]	S -> E
T:32.161	nS:8012	nQ:0	nE:401	nI:260	nP:73	nR:1253	nF:1	node:[9053]	E -> I
T:32.162	nS:8012	nQ:0	nE:400	nI:261	nP:73	nR:1253	nF:1	node:[2491]	S -> E
T:32.162	nS:8011	nQ:0	nE:401	nI:261	nP:73	nR:1253	nF:1	node:[4972]	S -> E
T:32.165	nS:8010	nQ:0	nE:402	nI:261	nP:73	nR:1253	nF:1	node:[3329]	E -> I
T:32.173	nS:8010	nQ:0	nE:401	nI:262	nP:73	nR:1253	nF:1	node:[1979]	I -> R
T:32.173	nS:8010	nQ:0	nE:401	nI:261	nP:73	nR:1254	nF:1	node:[2974]	S -> E
T:32.175	nS:8009	nQ:0	nE:402	nI:261	nP:73	nR:1254	nF:1	node:[8178]	I -> R
T:32.175	nS:8009	nQ:0	nE:402	nI:260	nP:73	nR:1255	nF:1	node:[512]	S -> E
T:32.186	nS:8008	nQ:0	nE:403	nI:260	nP:73	nR:1255	nF:1	node:[5450]	I -> R
T:32.186	nS:8008	nQ:0	nE:403	nI:259	nP:73	nR:1256	nF:1	node:[6491]	P -> R
T:32.190	nS:8008	nQ:0	nE:403	nI:259	nP:72	nR:1257	nF:1	node:[727]	E -> I
T:32.195	nS:8008	nQ:0	nE:402	nI:260	nP:72	nR:1257	nF:1	node:[5620]	I -> R
T:32.195	nS:8008	nQ:0	nE:402	nI:259	nP:72	nR:1258	nF:1	node:[1080]	I -> R
T:32.195	nS:8008	nQ:0	nE:402	nI:258	nP:72	nR:1259	nF:1	node:[4073]	S -> E
T:32.196	nS:8007	nQ:0	nE:403	nI:258	nP:72	nR:1259	nF:1	node:[5759]	S -> E
T:32.202	nS:8006	nQ:0	nE:404	nI:258	nP:72	nR:1259	nF:1	node:[2519]	E -> I
T:32.206	nS:8006	nQ:0	nE:403	nI:259	nP:72	nR:1259	nF:1	node:[459]	I -> P
T:32.207	nS:8006	nQ:0	nE:403	nI:258	nP:73	nR:1259	nF:1	node:[6112]	S -> E
T:32.211	nS:8005	nQ:0	nE:404	nI:258	nP:73	nR:1259	nF:1	node:[5438]	I -> R
T:32.215	nS:8005	nQ:0	nE:404	nI:257	nP:73	nR:1260	nF:1	node:[4739]	E -> I
T:32.221	nS:8005	nQ:0	nE:403	nI:258	nP:73	nR:1260	nF:1	node:[4313]	S -> E
T:32.224	nS:8004	nQ:0	nE:404	nI:258	nP:73	nR:1260	nF:1	node:[5105]	I -> R
T:32.226	nS:8004	nQ:0	nE:404	nI:257	nP:73	nR:1261	nF:1	node:[2491]	E -> I
T:32.231	nS:8004	nQ:0	nE:403	nI:258	nP:73	nR:1261	nF:1	node:[3250]	E -> I
T:32.232	nS:8004	nQ:0	nE:402	nI:259	nP:73	nR:1261	nF:1	node:[2997]	S -> E
T:32.233	nS:8003	nQ:0	nE:403	nI:259	nP:73	nR:1261	nF:1	node:[7699]	E -> I
T:32.233	nS:8003	nQ:0	nE:402	nI:260	nP:73	nR:1261	nF:1	node:[2635]	S -> E
T:32.236	nS:8002	nQ:0	nE:403	nI:260	nP:73	nR:1261	nF:1	node:[459]	P -> R
T:32.239	nS:8002	nQ:0	nE:403	nI:260	nP:72	nR:1262	nF:1	node:[2509]	S -> E
T:32.240	nS:8001	nQ:0	nE:404	nI:260	nP:72	nR:1262	nF:1	node:[5587]	I -> P
T:32.242	nS:8001	nQ:0	nE:404	nI:259	nP:73	nR:1262	nF:1	node:[8166]	S -> E
T:32.244	nS:8000	nQ:0	nE:405	nI:259	nP:73	nR:1262	nF:1	node:[7612]	E -> I
T:32.249	nS:8000	nQ:0	nE:404	nI:260	nP:73	nR:1262	nF:1	node:[2161]	E -> I
T:32.250	nS:8000	nQ:0	nE:403	nI:261	nP:73	nR:1262	nF:1	node:[3873]	E -> I
T:32.257	nS:8000	nQ:0	nE:402	nI:262	nP:73	nR:1262	nF:1	node:[9549]	S -> E
T:32.262	nS:7999	nQ:0	nE:403	nI:262	nP:73	nR:1262	nF:1	node:[4354]	S -> E
T:32.263	nS:7998	nQ:0	nE:404	nI:262	nP:73	nR:1262	nF:1	node:[1896]	E -> I
T:32.265	nS:7998	nQ:0	nE:403	nI:263	nP:73	nR:1262	nF:1	node:[6053]	I -> R
T:32.269	nS:7998	nQ:0	nE:403	nI:262	nP:73	nR:1263	nF:1	node:[7293]	E -> I
T:32.272	nS:7998	nQ:0	nE:402	nI:263	nP:73	nR:1263	nF:1	node:[3095]	S -> E
T:32.275	nS:7997	nQ:0	nE:403	nI:263	nP:73	nR:1263	nF:1	node:[6678]	P -> R
T:32.279	nS:7997	nQ:0	nE:403	nI:263	nP:72	nR:1264	nF:1	node:[1185]	E -> I
T:32.281	nS:7997	nQ:0	nE:402	nI:264	nP:72	nR:1264	nF:1	node:[1424]	I -> R
T:32.283	nS:7997	nQ:0	nE:402	nI:263	nP:72	nR:1265	nF:1	node:[170]	E -> I
T:32.283	nS:7997	nQ:0	nE:401	nI:264	nP:72	nR:1265	nF:1	node:[2491]	I -> R
T:32.283	nS:7997	nQ:0	nE:401	nI:263	nP:72	nR:1266	nF:1	node:[4642]	S -> E
T:32.283	nS:7996	nQ:0	nE:402	nI:263	nP:72	nR:1266	nF:1	node:[8391]	S -> E
T:32.284	nS:7995	nQ:0	nE:403	nI:263	nP:72	nR:1266	nF:1	node:[3003]	I -> R
T:32.285	nS:7995	nQ:0	nE:403	nI:262	nP:72	nR:1267	nF:1	node:[6512]	P -> R
T:32.285	nS:7995	nQ:0	nE:403	nI:262	nP:71	nR:1268	nF:1	node:[4719]	S -> E
T:32.289	nS:7994	nQ:0	nE:404	nI:262	nP:71	nR:1268	nF:1	node:[2859]	S -> E
T:32.289	nS:7993	nQ:0	nE:405	nI:262	nP:71	nR:1268	nF:1	node:[5158]	P -> R
T:32.291	nS:7993	nQ:0	nE:405	nI:262	nP:70	nR:1269	nF:1	node:[7050]	S -> E
T:32.293	nS:7992	nQ:0	nE:406	nI:262	nP:70	nR:1269	nF:1	node:[5004]	E -> I
T:32.296	nS:7992	nQ:0	nE:405	nI:263	nP:70	nR:1269	nF:1	node:[5135]	S -> E
T:32.299	nS:7991	nQ:0	nE:406	nI:263	nP:70	nR:1269	nF:1	node:[652]	I -> R
T:32.301	nS:7991	nQ:0	nE:406	nI:262	nP:70	nR:1270	nF:1	node:[5152]	E -> I
T:32.303	nS:7991	nQ:0	nE:405	nI:263	nP:70	nR:1270	nF:1	node:[3095]	E -> I
T:32.303	nS:7991	nQ:0	nE:404	nI:264	nP:70	nR:1270	nF:1	node:[1896]	I -> R
T:32.312	nS:7991	nQ:0	nE:404	nI:263	nP:70	nR:1271	nF:1	node:[1006]	I -> P
T:32.312	nS:7991	nQ:0	nE:404	nI:262	nP:71	nR:1271	nF:1	node:[2965]	E -> I
T:32.312	nS:7991	nQ:0	nE:403	nI:263	nP:71	nR:1271	nF:1	node:[6283]	I -> R
