T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:26.906	nS:8552	nQ:800	nE:327	nI:233	nP:35	nR:853	nF:0	node:[6780]	I -> R
T:26.915	nS:8552	nQ:800	nE:327	nI:232	nP:35	nR:854	nF:0	node:[9080]	I -> P
T:26.916	nS:8552	nQ:803	nE:327	nI:231	nP:36	nR:854	nF:0	node:[5591]	P -> R
T:26.922	nS:8552	nQ:803	nE:327	nI:231	nP:35	nR:855	nF:0	node:[6611]	E -> I
T:26.928	nS:8552	nQ:803	nE:326	nI:232	nP:35	nR:855	nF:0	node:[5773]	E -> I
T:26.928	nS:8552	nQ:803	nE:325	nI:233	nP:35	nR:855	nF:0	node:[7480]	S -> E
T:26.929	nS:8551	nQ:803	nE:326	nI:233	nP:35	nR:855	nF:0	node:[6613]	E -> I
T:26.930	nS:8551	nQ:803	nE:325	nI:234	nP:35	nR:855	nF:0	node:[664]	E -> I
T:26.930	nS:8551	nQ:803	nE:324	nI:235	nP:35	nR:855	nF:0	node:[9910]	I -> R
T:26.941	nS:8551	nQ:803	nE:324	nI:234	nP:35	nR:856	nF:0	node:[6439]	S -> E
T:26.955	nS:8550	nQ:803	nE:325	nI:234	nP:35	nR:856	nF:0	node:[5187]	S -> E
T:26.960	nS:8549	nQ:803	nE:326	nI:234	nP:35	nR:856	nF:0	node:[7579]	E -> I
T:26.965	nS:8549	nQ:803	nE:325	nI:235	nP:35	nR:856	nF:0	node:[1447]	E -> I
T:26.969	nS:8549	nQ:803	nE:324	nI:236	nP:35	nR:856	nF:0	node:[1706]	S -> E
T:26.970	nS:8548	nQ:803	nE:325	nI:236	nP:35	nR:856	nF:0	node:[9550]	E -> I
T:26.975	nS:8548	nQ:803	nE:324	nI:237	nP:35	nR:856	nF:0	node:[7382]	E -> I
T:26.978	nS:8548	nQ:803	nE:323	nI:238	nP:35	nR:856	nF:0	node:[131]	E -> I
T:26.988	nS:8548	nQ:803	nE:322	nI:239	nP:35	nR:856	nF:0	node:[3170]	I -> P
T:26.996	nS:8548	nQ:817	nE:322	nI:238	nP:36	nR:856	nF:0	node:[1599]	S -> E
T:27.002	nS:8547	nQ:817	nE:323	nI:238	nP:36	nR:856	nF:0	node:[2501]	I -> R
T:27.002	nS:8547	nQ:817	nE:323	nI:237	nP:36	nR:857	nF:0	node:[5526]	E -> I
T:27.006	nS:8547	nQ:714	nE:322	nI:238	nP:36	nR:857	nF:0	node:[4507]	P -> R
T:27.007	nS:8547	nQ:714	nE:322	nI:238	nP:35	nR:858	nF:0	node:[9350]	I -> P
T:27.019	nS:8547	nQ:721	nE:322	nI:237	nP:36	nR:858	nF:0	node:[4230]	E -> I
T:27.044	nS:8547	nQ:721	nE:321	nI:238	nP:36	nR:858	nF:0	node:[8901]	E -> I
T:27.045	nS:8547	nQ:721	nE:320	nI:239	nP:36	nR:858	nF:0	node:[8098]	I -> P
T:27.046	nS:8547	nQ:726	nE:320	nI:238	nP:37	nR:858	nF:0	node:[9788]	E -> I
T:27.047	nS:8547	nQ:726	nE:319	nI:239	nP:37	nR:858	nF:0	node:[5232]	E -> I
T:27.054	nS:8547	nQ:726	nE:318	nI:240	nP:37	nR:858	nF:0	node:[32]	I -> R
T:27.057	nS:8547	nQ:726	nE:318	nI:239	nP:37	nR:859	nF:0	node:[8648]	S -> E
T:27.060	nS:8546	nQ:726	nE:319	nI:239	nP:37	nR:859	nF:0	node:[2982]	S -> E
T:27.072	nS:8545	nQ:726	nE:320	nI:239	nP:37	nR:859	nF:0	node:[1289]	S -> E
T:27.072	nS:8544	nQ:726	nE:321	nI:239	nP:37	nR:859	nF:0	node:[1216]	I -> R
T:27.078	nS:8544	nQ:726	nE:321	nI:238	nP:37	nR:860	nF:0	node:[5446]	E -> I
T:27.081	nS:8544	nQ:726	nE:320	nI:239	nP:37	nR:860	nF:0	node:[2065]	S -> E
T:27.089	nS:8543	nQ:726	nE:321	nI:239	nP:37	nR:860	nF:0	node:[7258]	E -> I
T:27.091	nS:8543	nQ:726	nE:320	nI:240	nP:37	nR:860	nF:0	node:[8862]	S -> E
T:27.091	nS:8542	nQ:726	nE:321	nI:240	nP:37	nR:860	nF:0	node:[5973]	E -> I
T:27.093	nS:8542	nQ:726	nE:320	nI:241	nP:37	nR:860	nF:0	node:[5129]	I -> R
T:27.099	nS:8542	nQ:726	nE:320	nI:240	nP:37	nR:861	nF:0	node:[1622]	E -> I
T:27.103	nS:8542	nQ:726	nE:319	nI:241	nP:37	nR:861	nF:0	node:[4504]	E -> I
T:27.106	nS:8542	nQ:726	nE:318	nI:242	nP:37	nR:861	nF:0	node:[824]	I -> R
T:27.116	nS:8542	nQ:726	nE:318	nI:241	nP:37	nR:862	nF:0	node:[5475]	S -> E
T:27.117	nS:8541	nQ:726	nE:319	nI:241	nP:37	nR:862	nF:0	node:[988]	E -> I
T:27.120	nS:8541	nQ:726	nE:318	nI:242	nP:37	nR:862	nF:0	node:[3554]	S -> E
T:27.129	nS:8540	nQ:726	nE:319	nI:242	nP:37	nR:862	nF:0	node:[6106]	S -> E
T:27.129	nS:8539	nQ:726	nE:320	nI:242	nP:37	nR:862	nF:0	node:[745]	I -> R
T:27.131	nS:8539	nQ:726	nE:320	nI:241	nP:37	nR:863	nF:0	node:[80]	I -> R
T:27.135	nS:8539	nQ:726	nE:320	nI:240	nP:37	nR:864	nF:0	node:[6697]	S -> E
T:27.141	nS:8538	nQ:726	nE:321	nI:240	nP:37	nR:864	nF:0	node:[4721]	S -> E
T:27.141	nS:8537	nQ:726	nE:322	nI:240	nP:37	nR:864	nF:0	node:[8933]	E -> I
T:27.142	nS:8537	nQ:726	nE:321	nI:241	nP:37	nR:864	nF:0	node:[7258]	I -> R
T:27.143	nS:8537	nQ:726	nE:321	nI:240	nP:37	nR:865	nF:0	node:[3844]	S -> E
T:27.146	nS:8536	nQ:726	nE:322	nI:240	nP:37	nR:865	nF:0	node:[5959]	E -> I
T:27.158	nS:8536	nQ:726	nE:321	nI:241	nP:37	nR:865	nF:0	node:[8678]	S -> E
T:27.158	nS:8535	nQ:726	nE:322	nI:241	nP:37	nR:865	nF:0	node:[425]	E -> I
T:27.167	nS:8535	nQ:726	nE:321	nI:242	nP:37	nR:865	nF:0	node:[3137]	S -> E
T:27.176	nS:8534	nQ:726	nE:322	nI:242	nP:37	nR:865	nF:0	node:[611]	I -> P
T:27.176	nS:8534	nQ:755	nE:322	nI:241	nP:38	nR:865	nF:0	node:[4827]	E -> I
T:27.179	nS:8534	nQ:755	nE:321	nI:242	nP:38	nR:865	nF:0	node:[7615]	S -> E
T:27.180	nS:8533	nQ:755	nE:322	nI:242	nP:38	nR:865	nF:0	node:[4068]	S -> E
T:27.181	nS:8532	nQ:755	nE:323	nI:242	nP:38	nR:865	nF:0	node:[5000]	P -> R
T:27.185	nS:8532	nQ:755	nE:323	nI:242	nP:37	nR:866	nF:0	node:[3170]	P -> R
T:27.187	nS:8532	nQ:755	nE:323	nI:242	nP:36	nR:867	nF:0	node:[5030]	E -> I
T:27.191	nS:8532	nQ:755	nE:322	nI:243	nP:36	nR:867	nF:0	node:[5661]	S -> E
T:27.198	nS:8531	nQ:755	nE:323	nI:243	nP:36	nR:867	nF:0	node:[9653]	E -> I
T:27.202	nS:8531	nQ:755	nE:322	nI:244	nP:36	nR:867	nF:0	node:[967]	S -> E
T:27.206	nS:8530	nQ:755	nE:323	nI:244	nP:36	nR:867	nF:0	node:[8727]	E -> I
T:27.208	nS:8530	nQ:755	nE:322	nI:245	nP:36	nR:867	nF:0	node:[452]	E -> I
T:27.210	nS:8530	nQ:755	nE:321	nI:246	nP:36	nR:867	nF:0	node:[1706]	E -> I
T:27.226	nS:8530	nQ:755	nE:320	nI:247	nP:36	nR:867	nF:0	node:[4068]	E -> I
T:27.229	nS:8530	nQ:755	nE:319	nI:248	nP:36	nR:867	nF:0	node:[4424]	E -> I
T:27.230	nS:8530	nQ:755	nE:318	nI:249	nP:36	nR:867	nF:0	node:[3462]	I -> R
T:27.233	nS:8530	nQ:755	nE:318	nI:248	nP:36	nR:868	nF:0	node:[702]	E -> I
T:27.238	nS:8530	nQ:755	nE:317	nI:249	nP:36	nR:868	nF:0	node:[3332]	I -> R
T:27.238	nS:8530	nQ:755	nE:317	nI:248	nP:36	nR:869	nF:0	node:[3036]	E -> I
T:27.243	nS:8530	nQ:755	nE:316	nI:249	nP:36	nR:869	nF:0	node:[7036]	I -> R
T:27.247	nS:8530	nQ:755	nE:316	nI:248	nP:36	nR:870	nF:0	node:[5402]	S -> E
T:27.251	nS:8529	nQ:755	nE:317	nI:248	nP:36	nR:870	nF:0	node:[5894]	I -> R
T:27.253	nS:8529	nQ:755	nE:317	nI:247	nP:36	nR:871	nF:0	node:[9177]	I -> R
T:27.253	nS:8529	nQ:755	nE:317	nI:246	nP:36	nR:872	nF:0	node:[2149]	I -> R
T:27.257	nS:8529	nQ:755	nE:317	nI:245	nP:36	nR:873	nF:0	node:[3989]	E -> I
T:27.268	nS:8529	nQ:755	nE:316	nI:246	nP:36	nR:873	nF:0	node:[3712]	E -> I
T:27.281	nS:8529	nQ:755	nE:315	nI:247	nP:36	nR:873	nF:0	node:[9759]	S -> E
T:27.282	nS:8528	nQ:755	nE:316	nI:247	nP:36	nR:873	nF:0	node:[9344]	I -> R
T:27.290	nS:8528	nQ:755	nE:316	nI:246	nP:36	nR:874	nF:0	node:[4102]	E -> I
T:27.296	nS:8528	nQ:755	nE:315	nI:247	nP:36	nR:874	nF:0	node:[5684]	E -> I
T:27.306	nS:8528	nQ:755	nE:314	nI:248	nP:36	nR:874	nF:0	node:[7096]	E -> I
T:27.310	nS:8528	nQ:755	nE:313	nI:249	nP:36	nR:874	nF:0	node:[2088]	E -> I
T:27.312	nS:8528	nQ:755	nE:312	nI:250	nP:36	nR:874	nF:0	node:[4665]	I -> R
T:27.312	nS:8528	nQ:755	nE:312	nI:249	nP:36	nR:875	nF:0	node:[6383]	S -> E
T:27.312	nS:8527	nQ:755	nE:313	nI:249	nP:36	nR:875	nF:0	node:[447]	I -> P
T:27.322	nS:8527	nQ:781	nE:313	nI:248	nP:37	nR:875	nF:0	node:[4261]	S -> E
T:27.323	nS:8526	nQ:781	nE:314	nI:248	nP:37	nR:875	nF:0	node:[3810]	I -> R
T:27.330	nS:8526	nQ:781	nE:314	nI:247	nP:37	nR:876	nF:0	node:[450]	I -> R
T:27.334	nS:8526	nQ:781	nE:314	nI:246	nP:37	nR:877	nF:0	node:[452]	I -> P
T:27.335	nS:8526	nQ:809	nE:314	nI:245	nP:38	nR:877	nF:0	node:[4633]	P -> R
T:27.336	nS:8526	nQ:809	nE:314	nI:245	nP:37	nR:878	nF:0	node:[8986]	I -> R
T:27.339	nS:8526	nQ:809	nE:314	nI:244	nP:37	nR:879	nF:0	node:[4093]	I -> P
T:27.348	nS:8526	nQ:819	nE:314	nI:243	nP:38	nR:879	nF:0	node:[7674]	S -> E
T:27.350	nS:8525	nQ:819	nE:315	nI:243	nP:38	nR:879	nF:0	node:[7234]	E -> I
T:27.355	nS:8525	nQ:819	nE:314	nI:244	nP:38	nR:879	nF:0	node:[4392]	I -> R
T:27.365	nS:8525	nQ:819	nE:314	nI:243	nP:38	nR:880	nF:0	node:[9977]	S -> E
T:27.366	nS:8524	nQ:819	nE:315	nI:243	nP:38	nR:880	nF:0	node:[6756]	E -> I
T:27.369	nS:8524	nQ:819	nE:314	nI:244	nP:38	nR:880	nF:0	node:[7615]	E -> I
T:27.370	nS:8524	nQ:819	nE:313	nI:245	nP:38	nR:880	nF:0	node:[3158]	E -> I
T:27.379	nS:8524	nQ:819	nE:312	nI:246	nP:38	nR:880	nF:0	node:[6715]	E -> I
T:27.381	nS:8524	nQ:819	nE:311	nI:247	nP:38	nR:880	nF:0	node:[7152]	S -> E
T:27.389	nS:8523	nQ:819	nE:312	nI:247	nP:38	nR:880	nF:0	node:[9772]	S -> E
T:27.392	nS:8522	nQ:819	nE:313	nI:247	nP:38	nR:880	nF:0	node:[7144]	E -> I
T:27.396	nS:8522	nQ:819	nE:312	nI:248	nP:38	nR:880	nF:0	node:[5045]	S -> E
T:27.397	nS:8521	nQ:819	nE:313	nI:248	nP:38	nR:880	nF:0	node:[1476]	E -> I
T:27.398	nS:8521	nQ:819	nE:312	nI:249	nP:38	nR:880	nF:0	node:[5598]	I -> R
T:27.399	nS:8521	nQ:819	nE:312	nI:248	nP:38	nR:881	nF:0	node:[4840]	E -> I
T:27.400	nS:8521	nQ:819	nE:311	nI:249	nP:38	nR:881	nF:0	node:[4393]	E -> I
T:27.412	nS:8521	nQ:819	nE:310	nI:250	nP:38	nR:881	nF:0	node:[3994]	E -> I
T:27.413	nS:8521	nQ:819	nE:309	nI:251	nP:38	nR:881	nF:0	node:[2065]	E -> I
T:27.414	nS:8521	nQ:819	nE:308	nI:252	nP:38	nR:881	nF:0	node:[144]	S -> E
T:27.414	nS:8520	nQ:819	nE:309	nI:252	nP:38	nR:881	nF:0	node:[3158]	I -> P
T:27.416	nS:8520	nQ:835	nE:309	nI:251	nP:39	nR:881	nF:0	node:[3700]	S -> E
T:27.417	nS:8519	nQ:835	nE:310	nI:251	nP:39	nR:881	nF:0	node:[1604]	S -> E
T:27.425	nS:8518	nQ:835	nE:311	nI:251	nP:39	nR:881	nF:0	node:[5558]	E -> I
T:27.429	nS:8518	nQ:835	nE:310	nI:252	nP:39	nR:881	nF:0	node:[8974]	S -> E
T:27.434	nS:8517	nQ:835	nE:311	nI:252	nP:39	nR:881	nF:0	node:[1646]	S -> E
T:27.442	nS:8516	nQ:835	nE:312	nI:252	nP:39	nR:881	nF:0	node:[73]	E -> I
T:27.445	nS:8516	nQ:835	nE:311	nI:253	nP:39	nR:881	nF:0	node:[828]	S -> E
T:27.446	nS:8515	nQ:835	nE:312	nI:253	nP:39	nR:881	nF:0	node:[3220]	E -> I
T:27.463	nS:8515	nQ:835	nE:311	nI:254	nP:39	nR:881	nF:0	node:[5402]	E -> I
T:27.464	nS:8515	nQ:835	nE:310	nI:255	nP:39	nR:881	nF:0	node:[7284]	S -> E
T:27.465	nS:8514	nQ:835	nE:311	nI:255	nP:39	nR:881	nF:0	node:[3661]	I -> R
T:27.468	nS:8514	nQ:835	nE:311	nI:254	nP:39	nR:882	nF:0	node:[9142]	S -> E
T:27.473	nS:8513	nQ:835	nE:312	nI:254	nP:39	nR:882	nF:0	node:[562]	S -> E
T:27.493	nS:8512	nQ:835	nE:313	nI:254	nP:39	nR:882	nF:0	node:[980]	S -> E
T:27.499	nS:8511	nQ:835	nE:314	nI:254	nP:39	nR:882	nF:0	node:[3775]	I -> P
T:27.503	nS:8511	nQ:848	nE:314	nI:253	nP:40	nR:882	nF:0	node:[3783]	E -> I
T:27.508	nS:8511	nQ:848	nE:313	nI:254	nP:40	nR:882	nF:0	node:[6514]	S -> E
T:27.515	nS:8510	nQ:848	nE:314	nI:254	nP:40	nR:882	nF:0	node:[7060]	I -> R
T:27.518	nS:8510	nQ:848	nE:314	nI:253	nP:40	nR:883	nF:0	node:[4318]	S -> E
T:27.521	nS:8509	nQ:848	nE:315	nI:253	nP:40	nR:883	nF:0	node:[5030]	I -> R
T:27.537	nS:8509	nQ:848	nE:315	nI:252	nP:40	nR:884	nF:0	node:[4608]	E -> I
T:27.539	nS:8509	nQ:848	nE:314	nI:253	nP:40	nR:884	nF:0	node:[5558]	I -> R
T:27.544	nS:8509	nQ:848	nE:314	nI:252	nP:40	nR:885	nF:0	node:[1674]	I -> R
T:27.547	nS:8509	nQ:848	nE:314	nI:251	nP:40	nR:886	nF:0	node:[1178]	S -> E
T:27.547	nS:8508	nQ:848	nE:315	nI:251	nP:40	nR:886	nF:0	node:[2536]	E -> I
T:27.561	nS:8508	nQ:848	nE:314	nI:252	nP:40	nR:886	nF:0	node:[4376]	I -> R
T:27.563	nS:8508	nQ:848	nE:314	nI:251	nP:40	nR:887	nF:0	node:[3941]	S -> E
T:27.567	nS:8507	nQ:848	nE:315	nI:251	nP:40	nR:887	nF:0	node:[6010]	S -> E
T:27.572	nS:8506	nQ:848	nE:316	nI:251	nP:40	nR:887	nF:0	node:[826]	S -> E
T:27.572	nS:8505	nQ:848	nE:317	nI:251	nP:40	nR:887	nF:0	node:[1098]	E -> I
T:27.573	nS:8505	nQ:848	nE:316	nI:252	nP:40	nR:887	nF:0	node:[7731]	S -> E
T:27.575	nS:8504	nQ:848	nE:317	nI:252	nP:40	nR:887	nF:0	node:[3566]	E -> I
T:27.575	nS:8504	nQ:848	nE:316	nI:253	nP:40	nR:887	nF:0	node:[7217]	S -> E
T:27.576	nS:8503	nQ:848	nE:317	nI:253	nP:40	nR:887	nF:0	node:[9998]	I -> R
T:27.579	nS:8503	nQ:848	nE:317	nI:252	nP:40	nR:888	nF:0	node:[5212]	I -> R
T:27.581	nS:8503	nQ:848	nE:317	nI:251	nP:40	nR:889	nF:0	node:[1622]	I -> R
T:27.581	nS:8503	nQ:848	nE:317	nI:250	nP:40	nR:890	nF:0	node:[7809]	S -> E
T:27.585	nS:8502	nQ:848	nE:318	nI:250	nP:40	nR:890	nF:0	node:[3997]	S -> E
T:27.587	nS:8501	nQ:848	nE:319	nI:250	nP:40	nR:890	nF:0	node:[9775]	E -> I
T:27.595	nS:8501	nQ:848	nE:318	nI:251	nP:40	nR:890	nF:0	node:[1376]	S -> E
T:27.595	nS:8500	nQ:848	nE:319	nI:251	nP:40	nR:890	nF:0	node:[3720]	I -> R
T:27.597	nS:8500	nQ:848	nE:319	nI:250	nP:40	nR:891	nF:0	node:[7928]	E -> I
T:27.597	nS:8500	nQ:848	nE:318	nI:251	nP:40	nR:891	nF:0	node:[1662]	S -> E
T:27.603	nS:8499	nQ:848	nE:319	nI:251	nP:40	nR:891	nF:0	node:[3566]	I -> R
T:27.603	nS:8499	nQ:848	nE:319	nI:250	nP:40	nR:892	nF:0	node:[8727]	I -> P
T:27.605	nS:8499	nQ:854	nE:319	nI:249	nP:41	nR:892	nF:0	node:[9173]	I -> R
T:27.609	nS:8499	nQ:854	nE:319	nI:248	nP:41	nR:893	nF:0	node:[180]	E -> I
T:27.609	nS:8499	nQ:854	nE:318	nI:249	nP:41	nR:893	nF:0	node:[2706]	E -> I
T:27.612	nS:8499	nQ:854	nE:317	nI:250	nP:41	nR:893	nF:0	node:[2416]	P -> R
T:27.627	nS:8499	nQ:854	nE:317	nI:250	nP:40	nR:894	nF:0	node:[8962]	E -> I
T:27.627	nS:8499	nQ:854	nE:316	nI:251	nP:40	nR:894	nF:0	node:[4563]	E -> I
T:27.630	nS:8499	nQ:854	nE:315	nI:252	nP:40	nR:894	nF:0	node:[1098]	I -> R
T:27.630	nS:8499	nQ:854	nE:315	nI:251	nP:40	nR:895	nF:0	node:[2363]	S -> E
T:27.631	nS:8498	nQ:854	nE:316	nI:251	nP:40	nR:895	nF:0	node:[9369]	S -> E
T:27.644	nS:8497	nQ:854	nE:317	nI:251	nP:40	nR:895	nF:0	node:[567]	I -> P
T:27.645	nS:8497	nQ:878	nE:317	nI:250	nP:41	nR:895	nF:0	node:[4999]	S -> E
T:27.654	nS:8496	nQ:878	nE:318	nI:250	nP:41	nR:895	nF:0	node:[9466]	E -> I
T:27.655	nS:8496	nQ:878	nE:317	nI:251	nP:41	nR:895	nF:0	node:[514]	I -> R
T:27.657	nS:8496	nQ:878	nE:317	nI:250	nP:41	nR:896	nF:0	node:[6686]	S -> E
T:27.658	nS:8495	nQ:878	nE:318	nI:250	nP:41	nR:896	nF:0	node:[420]	S -> E
T:27.660	nS:8494	nQ:878	nE:319	nI:250	nP:41	nR:896	nF:0	node:[9151]	E -> I
T:27.660	nS:8494	nQ:878	nE:318	nI:251	nP:41	nR:896	nF:0	node:[3941]	E -> I
T:27.662	nS:8494	nQ:878	nE:317	nI:252	nP:41	nR:896	nF:0	node:[6046]	I -> R
T:27.663	nS:8494	nQ:878	nE:317	nI:251	nP:41	nR:897	nF:0	node:[2484]	I -> P
T:27.664	nS:8494	nQ:888	nE:317	nI:250	nP:42	nR:897	nF:0	node:[6106]	E -> I
T:27.667	nS:8494	nQ:888	nE:316	nI:251	nP:42	nR:897	nF:0	node:[8693]	S -> E
T:27.677	nS:8493	nQ:888	nE:317	nI:251	nP:42	nR:897	nF:0	node:[225]	I -> R
T:27.680	nS:8493	nQ:888	nE:317	nI:250	nP:42	nR:898	nF:0	node:[3638]	P -> R
T:27.689	nS:8493	nQ:888	nE:317	nI:250	nP:41	nR:899	nF:0	node:[3392]	S -> E
T:27.693	nS:8492	nQ:888	nE:318	nI:250	nP:41	nR:899	nF:0	node:[8216]	I -> R
T:27.707	nS:8492	nQ:888	nE:318	nI:249	nP:41	nR:900	nF:0	node:[628]	I -> R
T:27.708	nS:8492	nQ:888	nE:318	nI:248	nP:41	nR:901	nF:0	node:[3742]	E -> I
T:27.711	nS:8492	nQ:888	nE:317	nI:249	nP:41	nR:901	nF:0	node:[5187]	E -> I
T:27.714	nS:8492	nQ:888	nE:316	nI:250	nP:41	nR:901	nF:0	node:[5088]	E -> I
T:27.716	nS:8492	nQ:888	nE:315	nI:251	nP:41	nR:901	nF:0	node:[269]	S -> E
T:27.716	nS:8491	nQ:888	nE:316	nI:251	nP:41	nR:901	nF:0	node:[535]	E -> I
T:27.719	nS:8491	nQ:888	nE:315	nI:252	nP:41	nR:901	nF:0	node:[4587]	S -> E
T:27.720	nS:8490	nQ:888	nE:316	nI:252	nP:41	nR:901	nF:0	node:[9741]	S -> E
T:27.724	nS:8489	nQ:888	nE:317	nI:252	nP:41	nR:901	nF:0	node:[8139]	E -> I
T:27.740	nS:8489	nQ:888	nE:316	nI:253	nP:41	nR:901	nF:0	node:[6325]	S -> E
T:27.740	nS:8488	nQ:888	nE:317	nI:253	nP:41	nR:901	nF:0	node:[2065]	I -> R
T:27.744	nS:8488	nQ:888	nE:317	nI:252	nP:41	nR:902	nF:0	node:[6997]	S -> E
T:27.745	nS:8487	nQ:888	nE:318	nI:252	nP:41	nR:902	nF:0	node:[319]	I -> R
T:27.766	nS:8487	nQ:888	nE:318	nI:251	nP:41	nR:903	nF:0	node:[5099]	S -> E
T:27.772	nS:8486	nQ:888	nE:319	nI:251	nP:41	nR:903	nF:0	node:[523]	S -> E
T:27.776	nS:8485	nQ:888	nE:320	nI:251	nP:41	nR:903	nF:0	node:[3220]	I -> R
T:27.779	nS:8485	nQ:888	nE:320	nI:250	nP:41	nR:904	nF:0	node:[9995]	S -> E
T:27.786	nS:8484	nQ:888	nE:321	nI:250	nP:41	nR:904	nF:0	node:[5668]	I -> R
T:27.787	nS:8484	nQ:888	nE:321	nI:249	nP:41	nR:905	nF:0	node:[9303]	S -> E
T:27.788	nS:8483	nQ:888	nE:322	nI:249	nP:41	nR:905	nF:0	node:[5684]	I -> R
T:27.794	nS:8483	nQ:888	nE:322	nI:248	nP:41	nR:906	nF:0	node:[8136]	S -> E
T:27.796	nS:8482	nQ:888	nE:323	nI:248	nP:41	nR:906	nF:0	node:[6217]	S -> E
T:27.799	nS:8481	nQ:888	nE:324	nI:248	nP:41	nR:906	nF:0	node:[637]	S -> E
T:27.803	nS:8480	nQ:888	nE:325	nI:248	nP:41	nR:906	nF:0	node:[3858]	S -> E
T:27.811	nS:8479	nQ:888	nE:326	nI:248	nP:41	nR:906	nF:0	node:[6470]	S -> E
T:27.813	nS:8478	nQ:888	nE:327	nI:248	nP:41	nR:906	nF:0	node:[803]	E -> I
T:27.814	nS:8478	nQ:888	nE:326	nI:249	nP:41	nR:906	nF:0	node:[7815]	I -> R
T:27.817	nS:8478	nQ:888	nE:326	nI:248	nP:41	nR:907	nF:0	node:[4535]	E -> I
T:27.819	nS:8478	nQ:888	nE:325	nI:249	nP:41	nR:907	nF:0	node:[7144]	I -> R
T:27.821	nS:8478	nQ:888	nE:325	nI:248	nP:41	nR:908	nF:0	node:[6087]	S -> E
T:27.825	nS:8477	nQ:888	nE:326	nI:248	nP:41	nR:908	nF:0	node:[363]	E -> I
T:27.825	nS:8477	nQ:888	nE:325	nI:249	nP:41	nR:908	nF:0	node:[266]	S -> E
T:27.826	nS:8476	nQ:888	nE:326	nI:249	nP:41	nR:908	nF:0	node:[4889]	E -> I
T:27.826	nS:8476	nQ:888	nE:325	nI:250	nP:41	nR:908	nF:0	node:[8546]	E -> I
T:27.832	nS:8476	nQ:888	nE:324	nI:251	nP:41	nR:908	nF:0	node:[2203]	S -> E
T:27.834	nS:8475	nQ:888	nE:325	nI:251	nP:41	nR:908	nF:0	node:[4608]	I -> P
T:27.840	nS:8475	nQ:897	nE:325	nI:250	nP:42	nR:908	nF:0	node:[8537]	E -> I
T:27.840	nS:8475	nQ:897	nE:324	nI:251	nP:42	nR:908	nF:0	node:[9894]	S -> E
T:27.849	nS:8474	nQ:897	nE:325	nI:251	nP:42	nR:908	nF:0	node:[8927]	E -> I
T:27.857	nS:8474	nQ:897	nE:324	nI:252	nP:42	nR:908	nF:0	node:[7615]	I -> R
T:27.869	nS:8474	nQ:897	nE:324	nI:251	nP:42	nR:909	nF:0	node:[2536]	I -> R
T:27.895	nS:8474	nQ:897	nE:324	nI:250	nP:42	nR:910	nF:0	node:[4342]	E -> I
T:27.896	nS:8474	nQ:897	nE:323	nI:251	nP:42	nR:910	nF:0	node:[5612]	S -> E
T:27.899	nS:8473	nQ:897	nE:324	nI:251	nP:42	nR:910	nF:0	node:[626]	S -> E
T:27.906	nS:8472	nQ:897	nE:325	nI:251	nP:42	nR:910	nF:0	node:[6447]	S -> E
T:27.916	nS:8471	nQ:897	nE:326	nI:251	nP:42	nR:910	nF:0	node:[5402]	I -> R
T:27.917	nS:8471	nQ:897	nE:326	nI:250	nP:42	nR:911	nF:0	node:[5408]	S -> E
T:27.923	nS:8470	nQ:897	nE:327	nI:250	nP:42	nR:911	nF:0	node:[988]	I -> R
T:27.924	nS:8470	nQ:897	nE:327	nI:249	nP:42	nR:912	nF:0	node:[1784]	I -> P
T:27.926	nS:8470	nQ:909	nE:327	nI:248	nP:43	nR:912	nF:0	node:[635]	S -> E
T:27.927	nS:8469	nQ:909	nE:328	nI:248	nP:43	nR:912	nF:0	node:[2115]	S -> E
T:27.940	nS:8468	nQ:909	nE:329	nI:248	nP:43	nR:912	nF:0	node:[4864]	E -> I
T:27.944	nS:8468	nQ:909	nE:328	nI:249	nP:43	nR:912	nF:0	node:[3255]	I -> R
T:27.944	nS:8468	nQ:909	nE:328	nI:248	nP:43	nR:913	nF:0	node:[4827]	I -> R
T:27.944	nS:8468	nQ:909	nE:328	nI:247	nP:43	nR:914	nF:0	node:[6599]	S -> E
T:27.950	nS:8467	nQ:909	nE:329	nI:247	nP:43	nR:914	nF:0	node:[7206]	S -> E
T:27.952	nS:8466	nQ:909	nE:330	nI:247	nP:43	nR:914	nF:0	node:[4736]	S -> E
T:27.953	nS:8465	nQ:909	nE:331	nI:247	nP:43	nR:914	nF:0	node:[7232]	E -> I
T:27.953	nS:8465	nQ:909	nE:330	nI:248	nP:43	nR:914	nF:0	node:[7382]	I -> R
T:27.958	nS:8465	nQ:909	nE:330	nI:247	nP:43	nR:915	nF:0	node:[7579]	I -> R
T:27.959	nS:8465	nQ:909	nE:330	nI:246	nP:43	nR:916	nF:0	node:[1717]	I -> R
T:27.961	nS:8465	nQ:909	nE:330	nI:245	nP:43	nR:917	nF:0	node:[9151]	I -> R
T:27.967	nS:8465	nQ:909	nE:330	nI:244	nP:43	nR:918	nF:0	node:[4788]	E -> I
T:27.967	nS:8465	nQ:909	nE:329	nI:245	nP:43	nR:918	nF:0	node:[7043]	S -> E
T:27.968	nS:8464	nQ:909	nE:330	nI:245	nP:43	nR:918	nF:0	node:[5364]	I -> R
